timestamp,q0,q1,q2,q3,q4,q5,q6
2024-07-22T11:55:28.496557,-1.8829302386405637,-0.14027333072595835,0.515486656462653,-2.6732607415644867,0.18329836246702405,2.599984103337727,0.9505773116354397
2024-07-22T11:55:28.506503,-1.882930229810296,-0.14027612357113425,0.5154842400362128,-2.673260001629606,0.1832973452144199,2.599982563866708,0.950581752500162
2024-07-22T11:55:28.516777,-1.8829302298102462,-0.14028140449528886,0.5154818036102828,-2.673257937301802,0.18330054399702284,2.5999809147245108,0.9505784284596741
2024-07-22T11:55:28.527565,-1.8829385420384646,-0.14027890777557508,0.5154842224329987,-2.6732574954492443,0.18329734523247712,2.599982416511687,0.9505783170748427
2024-07-22T11:55:28.537581,-1.8829330138713511,-0.14028140460380126,0.5154842302816799,-2.6732598230567786,0.18329632796181583,2.5999839899583734,0.9505762563572956
2024-07-22T11:55:28.547513,-1.8829330138713511,-0.14028140460380126,0.5154842302816799,-2.6732598230567786,0.18329632796181583,2.5999839899583734,0.9505762563572956
2024-07-22T11:55:28.559404,-1.8829355205049343,-0.1402754929233538,0.5154817256090878,-2.673263457477419,0.18329632796181572,2.5999818273028454,0.9505806729237025
2024-07-22T11:55:28.596766,-1.8829355195237933,-0.14028425228491753,0.5154845606134931,-2.6732575460502446,0.18329632796181572,2.5999828700314063,0.9505784204384525
2024-07-22T11:55:28.614988,-1.8829277241564633,-0.1402817817927514,0.5154867369326628,-2.6732605122767557,0.18329632796181572,2.59998369641097,0.9505817919074667
2024-07-22T11:55:28.634179,-1.8829330139063438,-0.1402788988577307,0.5154817256090933,-2.673263252563026,0.1832973452144199,2.599978648865,0.9505816741699789
2024-07-22T11:55:28.654663,-1.8829330138700051,-0.14027898087619844,0.5154849332731369,-2.6732618997466537,0.18329632796181572,2.599978647449999,0.950579553951155
2024-07-22T11:55:28.678885,-1.8829302299192623,-0.14028164474030394,0.5154895209803808,-2.673259995313557,0.18329722710892007,2.5999785716366866,0.9505806729296842
2024-07-22T11:55:28.704599,-1.8829330138700056,-0.14027963719166114,0.5154867629170391,-2.673260693238745,0.183296327961149,2.5999840948677795,0.950578434973955
2024-07-22T11:55:28.731535,-1.8829323756137968,-0.14028214382485993,0.515484309264163,-2.6732549604113305,0.18329632796181572,2.5999813568915098,0.9505790698657525
2024-07-22T11:55:28.759815,-1.8829304682409382,-0.14027683551967593,0.5154842312633166,-2.6732600613038304,0.1832973452144199,2.5999809292062555,0.9505806724424348
2024-07-22T11:55:28.790748,-1.8829355195278257,-0.14027611479390334,0.5154842312628762,-2.6732628613786806,0.18329836246702405,2.5999828743442053,0.9505773024296132
2024-07-22T11:55:28.823412,-1.8829330138700051,-0.1402811137794908,0.5154868235845925,-2.673259612659913,0.18329632796181572,2.5999840689370397,0.9505785606651221
2024-07-22T11:55:28.857335,-1.8829330139063438,-0.14027635214516088,0.5154842312990312,-2.673262810025658,0.18329531070921157,2.5999825197315602,0.9505829732927416
2024-07-22T11:55:28.893507,-1.8829330139063438,-0.14027635214516088,0.5154842312990312,-2.673262810025658,0.18329531070921157,2.5999825197315602,0.9505829732927416
2024-07-22T11:55:28.933388,-1.882935519523788,-0.14027889884279626,0.5154867369166592,-2.6732625784817,0.18329632796181572,2.5999851079677874,0.950583008195966
2024-07-22T11:55:28.974859,-1.8829383035835467,-0.1402789079564277,0.5154868409181792,-2.6732602274251374,0.1832973452144199,2.5999840513324806,0.9505784349739301
2024-07-22T11:55:29.018226,-1.8829302331170727,-0.1402761265009979,0.5154867369172462,-2.6732618147267475,0.18329632796181572,2.5999816660129498,0.9505761970186398
2024-07-22T11:55:29.065261,-1.882927724156482,-0.14027611478176374,0.5154817256090933,-2.6732651118707436,0.18329531070921157,2.5999814152825245,0.9505817919075488
2024-07-22T11:55:29.114703,-1.882935159637217,-0.1402788998180604,0.5154842312628762,-2.6732648340271816,0.18329632796181572,2.5999859880251415,0.9505807308158692
2024-07-22T11:55:29.162926,-1.882930229822359,-0.1402734101524088,0.5154867368076428,-2.6732653144569563,0.18329632796181572,2.599984093484089,0.9505773159901005
2024-07-22T11:55:29.210712,-1.8829277242654794,-0.14027889884190473,0.5154895469767974,-2.6732655912883128,0.1832956661295008,2.599982930645831,0.950578606963619
2024-07-22T11:55:29.263287,-1.8829355283541076,-0.14027889894996792,0.5154789444303405,-2.6732572692682117,0.1832963279678348,2.5999848151402998,0.9505803196630371
2024-07-22T11:55:29.319454,-1.8829355283541076,-0.14027889894996792,0.5154789444303405,-2.6732572692682117,0.1832963279678348,2.5999848151402998,0.9505803196630371
2024-07-22T11:55:29.376672,-1.882936234779527,-0.1402761238980086,0.5154895219393956,-2.6732628323727177,0.18329632796181572,2.5999824819154624,0.950579200739036
2024-07-22T11:55:29.436156,-1.8829302298142836,-0.1402789253183293,0.5154817256090987,-2.6732607745990533,0.1832973452144199,2.5999839381154506,0.9505805551901204
2024-07-22T11:55:29.497652,-1.8829330148511514,-0.14027892520991575,0.5154902229866787,-2.6732581621004026,0.18329632796181572,2.599981410712468,0.9505830126100092
2024-07-22T11:55:29.560518,-1.8829277241564686,-0.14027914527136592,0.5154842312668391,-2.6732607745868338,0.18329937971962823,2.5999797373555094,0.950578434973955
2024-07-22T11:55:29.627679,-1.8829330138700051,-0.14027825097789837,0.5154867359355126,-2.6732618884456825,0.18329632796181572,2.5999797080564155,0.9505795539518196
2024-07-22T11:55:29.694646,-1.882927724192802,-0.1402733336638099,0.5154842312628707,-2.6732579403568333,0.1832973452144199,2.5999784668255503,0.9505773159960904
2024-07-22T11:55:29.765169,-1.8829330403609585,-0.1402816505994819,0.5154840188446771,-2.673260511299181,0.18329632790781228,2.5999827304779295,0.9505841315347032
2024-07-22T11:55:29.838690,-1.8829330138701545,-0.14028103478446163,0.5154842312616771,-2.6732574959745232,0.18329632796181541,2.59998510457736,0.9505817904539983
2024-07-22T11:55:29.912014,-1.882935519523788,-0.14027890178332603,0.5154867884268459,-2.6732579319828846,0.18329531070921157,2.5999840629608637,0.950581939890584
2024-07-22T11:55:29.990196,-1.882935519523788,-0.14028128077880345,0.515484231263167,-2.673261820697572,0.18329632796181572,2.5999816708043477,0.9505806729236287
2024-07-22T11:55:30.072941,-1.882935519523788,-0.14028128077880345,0.515484231263167,-2.673261820697572,0.18329632796181572,2.5999816708043477,0.9505806729236287
2024-07-22T11:55:30.154832,-1.8829302298102462,-0.14028140754700913,0.5154835160071389,-2.6732573433429883,0.18329632796181572,2.5999792238804833,0.950581438694839
2024-07-22T11:55:30.239099,-1.8829330138700051,-0.1402754932489051,0.5154916270031624,-2.6732597457216634,0.1832973452144199,2.5999808856415423,0.9505806729276903
2024-07-22T11:55:30.324194,-1.8829383035835467,-0.14028211645181493,0.5154817257279793,-2.6732627681523122,0.18329836246702405,2.599983984451651,0.9505769627833807
2024-07-22T11:55:30.413282,-1.8829330138700051,-0.14027961078984352,0.515481725609094,-2.673257546396282,0.1832973452144199,2.599979856063434,0.9505817526596982
2024-07-22T11:55:30.506374,-1.8829362347795253,-0.14027333170256184,0.5154867369166591,-2.673257962846886,0.18329644643524545,2.5999817754900523,0.9505783957278768
2024-07-22T11:55:30.600496,-1.8829323755814955,-0.140273339511381,0.5154817256090933,-2.6732618131392845,0.18329531070988037,2.599983621991202,0.9505761968030776
2024-07-22T11:55:30.697385,-1.8829383035956595,-0.14027617849946103,0.5154867369166591,-2.673260031985603,0.18329531119675654,2.5999808856056434,0.9505830124491671
2024-07-22T11:55:30.797837,-1.8829309450659835,-0.1402814836483964,0.515489521939395,-2.6732544596940806,0.18329734521442814,2.599981775459481,0.9505817919075461
