timestamp,e0,e1,e2,e3,e4,e5,e6
2024-07-22T11:55:29.162926,-7.943562082712852e-05,-1.2564734060582783e-05,-1.6112500562104337e-05,-2.077411844059185e-05,4.5817446956836205e-05,-2.01948413973696e-05,-2.7419719649923735e-05
2024-07-22T11:55:29.210712,-8.194117770665699e-05,-7.076044564652273e-06,-1.892266971670331e-05,-2.0497287084086935e-05,4.647927927176054e-05,-1.9032003139241027e-05,-2.8710693168343404e-05
2024-07-22T11:55:29.263287,-7.413708907844097e-05,-7.0759365014549935e-06,-8.320123259797363e-06,-2.8819307185123932e-05,4.581744093776208e-05,-2.0916497608158835e-05,-3.0423392586520492e-05
2024-07-22T11:55:29.319454,-7.413708907844097e-05,-7.0759365014549935e-06,-8.320123259797363e-06,-2.8819307185123932e-05,4.581744093776208e-05,-2.0916497608158835e-05,-3.0423392586520492e-05
2024-07-22T11:55:29.376672,-7.343066365894657e-05,-9.850988460791132e-06,-1.8897632314884838e-05,-2.3256202679178273e-05,4.5817446956836205e-05,-1.858327277082239e-05,-2.9304468585400478e-05
2024-07-22T11:55:29.436156,-7.943562890244671e-05,-7.049568140071738e-06,-1.1101302017979542e-05,-2.531397634353283e-05,4.4800194352656586e-05,-2.0039472758970334e-05,-3.06589196698015e-05
2024-07-22T11:55:29.497652,-7.665059203465496e-05,-7.0496765536276484e-06,-1.9598679597998547e-05,-2.7926474994277584e-05,4.5817446956836205e-05,-1.7512069776515204e-05,-3.311633955860316e-05
2024-07-22T11:55:29.560518,-8.194128671745737e-05,-6.829615103454145e-06,-1.3606959758383219e-05,-2.5313988563091527e-05,4.27656891443251e-05,-1.583871281773952e-05,-2.8538703504388252e-05
2024-07-22T11:55:29.627679,-7.66515731809303e-05,-7.72390857101124e-06,-1.6111628431958458e-05,-2.4200129714380125e-05,4.5817446956836205e-05,-1.580941372392175e-05,-2.9657681368977507e-05
2024-07-22T11:55:29.694646,-8.194125038407662e-05,-1.2641222659481866e-05,-1.360695579000204e-05,-2.8148218563561755e-05,4.4800194352656586e-05,-1.4568182858720746e-05,-2.7419725639798997e-05
2024-07-22T11:55:29.765169,-7.662508222749942e-05,-4.324286987489323e-06,-1.3394537596411737e-05,-2.5577276215660305e-05,4.5817500960276814e-05,-1.8831835237875794e-05,-3.423526425261336e-05
2024-07-22T11:55:29.838690,-7.665157303149428e-05,-4.940102007744418e-06,-1.3606954596401266e-05,-2.8592600873622587e-05,4.5817446957141517e-05,-2.120593466825582e-05,-3.189418354765383e-05
2024-07-22T11:55:29.912014,-7.414591939802762e-05,-7.0731031433513e-06,-1.616411976523846e-05,-2.8156592512207368e-05,4.683469956098807e-05,-2.016431817208897e-05,-3.204362013342621e-05
2024-07-22T11:55:29.990196,-7.414591939802762e-05,-4.6941076659312575e-06,-1.3606956086320565e-05,-2.4267877825057127e-05,4.5817446956836205e-05,-1.77721616561044e-05,-3.077665317807732e-05
2024-07-22T11:55:30.072941,-7.414591939802762e-05,-4.6941076659312575e-06,-1.3606956086320565e-05,-2.4267877825057127e-05,4.5817446956836205e-05,-1.77721616561044e-05,-3.077665317807732e-05
2024-07-22T11:55:30.154832,-7.943563293988376e-05,-4.567339460248565e-06,-1.2891700058248468e-05,-2.874523240858906e-05,4.5817446956836205e-05,-1.532523779168571e-05,-3.154242438840882e-05
2024-07-22T11:55:30.239099,-7.66515731809303e-05,-1.0481637564285773e-05,-2.100269608173999e-05,-2.6342853733485327e-05,4.4800194352656586e-05,-1.6986998850665458e-05,-3.077665723971723e-05
2024-07-22T11:55:30.324194,-7.13618596392962e-05,-3.858434654446796e-06,-1.1101420898662617e-05,-2.3320423084616237e-05,4.378294174850472e-05,-2.008580895918044e-05,-2.70665129300518e-05
2024-07-22T11:55:30.413282,-7.66515731809303e-05,-6.364096625854909e-06,-1.1101302013316605e-05,-2.854217911485435e-05,4.4800194352656586e-05,-1.595742074256279e-05,-3.18563892476309e-05
2024-07-22T11:55:30.506374,-7.343066366072293e-05,-1.2643183907534716e-05,-1.611260957845584e-05,-2.8125728510630665e-05,4.569897352710295e-05,-1.787684736065387e-05,-2.8499457426223174e-05
2024-07-22T11:55:30.600496,-7.728986169053265e-05,-1.2635375088387857e-05,-1.1101302012650471e-05,-2.4275436112386473e-05,4.683469889218972e-05,-1.972334851041424e-05,-2.630053262697718e-05
2024-07-22T11:55:30.697385,-7.136184752654096e-05,-9.796387008348395e-06,-1.611260957845584e-05,-2.6056589793821416e-05,4.6834212016011456e-05,-1.6986962951826e-05,-3.3116178716485756e-05
2024-07-22T11:55:30.797837,-7.872037720257907e-05,-4.491238072973358e-06,-1.8897632314329726e-05,-3.162888131624797e-05,4.480019434441318e-05,-1.7876816789552663e-05,-3.189563709549148e-05
2024-07-22T11:55:30.897215,-7.665157303149428e-05,-4.940175721501738e-06,-1.3606955795664177e-05,-2.5420425249222944e-05,4.5817446956836205e-05,-2.0196452260812237e-05,-2.3959613649426892e-05
2024-07-22T11:55:30.999402,-7.665157303149428e-05,-4.940175721501738e-06,-1.3606955795664177e-05,-2.5420425249222944e-05,4.5817446956836205e-05,-2.0196452260812237e-05,-2.3959613649426892e-05
2024-07-22T11:55:31.102768,-7.663947237523949e-05,-4.566436586278533e-06,-1.1101302012650471e-05,-2.6110566396564394e-05,4.4800194352656586e-05,-2.1324157567281787e-05,-2.5181770316518026e-05
2024-07-22T11:55:31.209742,-7.414559228102746e-05,-9.859743044265956e-06,-1.611260957845584e-05,-2.876350909186698e-05,4.5817446956836205e-05,-1.708851219950347e-05,-2.2842089335006754e-05
2024-07-22T11:55:31.318321,-7.665157317915394e-05,-6.361170830609941e-06,-1.3598125477742862e-05,-2.4171510869752666e-05,4.5817446956836205e-05,-1.894902915866581e-05,-3.1895637098156016e-05
2024-07-22T11:55:31.431241,-7.13618596392962e-05,-3.858081121271839e-06,-1.889955821854361e-05,-2.3558782300536762e-05,4.4800194352656586e-05,-2.0267211046753886e-05,-2.395600669136133e-05
2024-07-22T11:55:31.546172,-7.66515731809303e-05,-9.118858260492857e-06,-1.3607276804106228e-05,-2.881043585034604e-05,4.479873171772675e-05,-2.132221358275288e-05,-2.965746599969954e-05
2024-07-22T11:55:31.659465,-7.662508222772146e-05,-7.076040828668528e-06,-1.6115498511326543e-05,-2.7926200644401433e-05,4.683469955274466e-05,-1.474592409866915e-05,-2.8407883981063087e-05
2024-07-22T11:55:31.774570,-7.665157303149428e-05,-7.075719478305542e-06,-1.59001913956347e-05,-3.160715782390966e-05,4.4800194352656586e-05,-2.0195896171415484e-05,-3.1882554407558494e-05
2024-07-22T11:55:31.889114,-7.665124613231988e-05,-1.2641234716531669e-05,-2.1002698920247198e-05,-2.149166023324156e-05,4.5817446956836205e-05,-1.8870938149895267e-05,-3.0422961933229686e-05
2024-07-22T11:55:32.009039,-7.7288884579918e-05,-9.859996243699598e-06,-1.4309013610658283e-05,-2.4276653273869186e-05,4.4800194352656586e-05,-2.12848572838098e-05,-2.8538701507763164e-05
2024-07-22T11:55:32.131576,-7.414590727972126e-05,-7.72329506265601e-06,-1.3606959758605264e-05,-2.6067962485498697e-05,4.5817446956836205e-05,-1.5674688659927938e-05,-2.0782152811538168e-05
2024-07-22T11:55:32.254065,-7.414590727972126e-05,-7.72329506265601e-06,-1.3606959758605264e-05,-2.6067962485498697e-05,4.5817446956836205e-05,-1.5674688659927938e-05,-2.0782152811538168e-05
2024-07-22T11:55:32.379660,-7.136153259046374e-05,-4.931410409581005e-06,-1.6815582816187558e-05,-2.6342873613138806e-05,4.785195216516769e-05,-1.8031793790118655e-05,-2.6124836468577328e-05
2024-07-22T11:55:32.504753,-7.665157317915394e-05,-7.075671201284273e-06,-1.3606632714990852e-05,-2.4173610922328947e-05,4.4800194352656586e-05,-1.8930622847079803e-05,-3.310323832805828e-05
2024-07-22T11:55:32.634314,-7.414591939802762e-05,-9.859779234983046e-06,-1.611260957656846e-05,-2.3481308084161157e-05,4.5817446956836205e-05,-2.1288787589668345e-05,-3.419558764050645e-05
2024-07-22T11:55:32.763140,-7.414581038189816e-05,-6.363087868443973e-06,-1.3605974649055774e-05,-2.4248215297006936e-05,4.546202666760868e-05,-2.0151398193224423e-05,-2.6300747964946858e-05
2024-07-22T11:55:32.892654,-7.726337477431677e-05,-7.0760409883741104e-06,-1.619061071289618e-05,-2.403572716547231e-05,4.7851950158800394e-05,-1.6688068924519683e-05,-2.630074818921191e-05
2024-07-22T11:55:33.025595,-7.414590713561431e-05,-1.1931243558332971e-05,-1.6112645684573934e-05,-2.6084092841660578e-05,4.647927927176054e-05,-1.898829227897636e-05,-3.077665923356676e-05
2024-07-22T11:55:33.159708,-7.72898657279697e-05,-9.83340690272061e-06,-1.3606955795664177e-05,-2.3303680884545486e-05,4.480019234628929e-05,-2.014613591638792e-05,-3.311634022318266e-05
2024-07-22T11:55:33.294012,-7.943562082712852e-05,-4.702896968494796e-06,-1.3606955795553155e-05,-2.5420755593419386e-05,4.1601411749719874e-05,-2.117147435543032e-05,-2.2842089335006754e-05
2024-07-22T11:55:33.435912,-7.66515731809303e-05,-6.996601152053916e-06,-1.3967805343573225e-05,-2.8768299221937355e-05,4.7851934107945304e-05,-1.983888422785185e-05,-2.5181770324622654e-05
2024-07-22T11:55:33.584092,-7.664859340295038e-05,-9.754522572041902e-06,-1.1092459587414005e-05,-2.3511055349700882e-05,4.6479279271677276e-05,-1.9030547579568236e-05,-3.282225190792687e-05
2024-07-22T11:55:33.733651,-7.664859340295038e-05,-9.754522572041902e-06,-1.1092459587414005e-05,-2.3511055349700882e-05,4.6479279271677276e-05,-1.9030547579568236e-05,-3.282225190792687e-05
2024-07-22T11:55:33.882078,-7.728986571131635e-05,3.495022291022387e-07,-1.889634223850578e-05,-2.12346917005668e-05,4.276568713795781e-05,-2.020947993663924e-05,-3.1878186518508045e-05
2024-07-22T11:55:34.034990,-7.665156106817506e-05,-9.85130327829653e-06,-1.3606955793665776e-05,-2.8813537096716857e-05,4.378147911354713e-05,-1.8936509492917253e-05,-2.6300748090735127e-05
2024-07-22T11:55:34.189480,-7.940914198667492e-05,-7.715482181008815e-06,-1.6112573239634997e-05,-2.882016367244944e-05,4.3782941740261316e-05,-1.576922321211427e-05,-2.2847647711210506e-05
2024-07-22T11:55:34.349836,-7.665157303149428e-05,-9.860092665320286e-06,-1.1100320865931046e-05,-2.3255012766565386e-05,4.5817446956836205e-05,-2.093151939419613e-05,-2.9657459742926662e-05
2024-07-22T11:55:34.509475,-7.66515731809303e-05,-4.702897119124305e-06,-1.6112609572904724e-05,-2.562586784327081e-05,4.683469956098807e-05,-1.3258495958901051e-05,-3.073741337578095e-05
2024-07-22T11:55:34.669591,-7.414591939802762e-05,-9.859956070751297e-06,-1.1101302012539449e-05,-2.6032770295891794e-05,4.4800194352656586e-05,-1.887086013319106e-05,-3.0658920999071526e-05
2024-07-22T11:55:34.831834,-7.414591939802762e-05,-6.81236191119039e-06,-1.4308966056142403e-05,-2.7845152104966076e-05,4.5817446956836205e-05,-1.8817154869843478e-05,-2.9657679375127977e-05
2024-07-22T11:55:34.997260,-7.414591939802762e-05,-6.328617198236852e-06,-1.1101302452964923e-05,-2.539030093817729e-05,4.4800194352656586e-05,-2.1284696336110187e-05,-2.9657681368977507e-05
2024-07-22T11:55:35.166978,-7.66515731809303e-05,-9.850985581205673e-06,-1.6267140138914726e-05,-2.610076822096019e-05,4.4800194352656586e-05,-1.702626514088479e-05,-2.6261502332647346e-05
2024-07-22T11:55:35.335090,-7.943563293988376e-05,-7.0721385452554575e-06,-1.3368211039921363e-05,-2.424170569303996e-05,4.378294174850472e-05,-1.985582523111873e-05,-2.5046589930299845e-05
2024-07-22T11:55:35.502301,-7.943563293988376e-05,-7.0721385452554575e-06,-1.3368211039921363e-05,-2.424170569303996e-05,4.378294174850472e-05,-1.985582523111873e-05,-2.5046589930299845e-05
2024-07-22T11:55:35.676441,-7.66515731809303e-05,-4.702788585581041e-06,-1.8896667989487526e-05,-2.0811993003189144e-05,4.683469956098807e-05,-2.0212189705937078e-05,-2.7378379447551282e-05
2024-07-22T11:55:35.851369,-7.13618596392962e-05,-9.86009137468602e-06,-1.3606991461356799e-05,-2.5574829306318492e-05,4.4800194352656586e-05,-1.6637622819004605e-05,-2.5359735047802978e-05
2024-07-22T11:55:36.025231,-7.943563293988376e-05,-6.257650800867154e-06,-1.4668852627797158e-05,-2.424802776213042e-05,4.27656891443251e-05,-2.0263812998688735e-05,-2.0780645425211297e-05
2024-07-22T11:55:36.201813,-7.943268950083571e-05,-7.075922641874843e-06,-1.611290612058003e-05,-2.815858806570759e-05,4.378294174850472e-05,-1.544361022132179e-05,-2.348796348661253e-05
2024-07-22T11:55:36.378890,-7.13618596228649e-05,-9.118536746122174e-06,-1.1101302014315806e-05,-2.670578541108526e-05,4.5817446956836205e-05,-1.577049553924681e-05,-2.9657194181575974e-05
2024-07-22T11:55:36.557011,-7.593620842749615e-05,-2.434553939500983e-06,-1.1101302012650471e-05,-2.8513824135156796e-05,4.378294174850472e-05,-1.879650991476467e-05,-2.9241710171046265e-05
2024-07-22T11:55:36.743539,-7.414591535992443e-05,-4.540719345913491e-06,-1.611260957845584e-05,-2.4275718245814204e-05,4.5817446956836205e-05,-1.6675897967388664e-05,-3.077648906324448e-05
2024-07-22T11:55:36.930997,-8.169109438682653e-05,-9.143819773599349e-06,-1.6112500562104337e-05,-2.575897538292793e-05,4.2647377724885915e-05,-1.8814337490180577e-05,-2.3108751848077702e-05
2024-07-22T11:55:37.117396,-7.87200459169135e-05,-7.0466262489798925e-06,-1.821864035866927e-05,-2.3587882828746132e-05,4.6834697557368576e-05,-2.231457410628579e-05,-2.736734377428718e-05
2024-07-22T11:55:37.303874,-7.665156914149485e-05,-9.042686997834393e-06,-1.8893737786629394e-05,-2.260655285635238e-05,4.5817446956836205e-05,-2.121077997152554e-05,-2.4227567498313896e-05
2024-07-22T11:55:37.496196,-7.66515731809303e-05,-4.937277482019997e-06,-1.360695577889981e-05,-2.611214090775249e-05,4.5817446956836205e-05,-1.7088511559570918e-05,-2.7479935420626767e-05
2024-07-22T11:55:37.696833,-7.450580596901624e-05,-9.860092698377176e-06,-1.3606955795442133e-05,-2.3961657768190037e-05,4.5817446956836205e-05,-2.022767230380751e-05,-2.396104858959358e-05
2024-07-22T11:55:37.888757,-7.665156106817506e-05,-7.07604501296033e-06,-1.3606955795442133e-05,-2.325185859808343e-05,4.5817446956836205e-05,-1.6578148367862866e-05,-2.2837567178690676e-05
2024-07-22T11:55:38.085250,-7.66515731809303e-05,-7.0759365014549935e-06,-1.6112609578344816e-05,-2.791853221983942e-05,4.4800194352656586e-05,-2.0268315197746745e-05,-2.5142524391452703e-05
2024-07-22T11:55:38.275874,-7.943563293988376e-05,-7.076045012405219e-06,-1.889670500310192e-05,-2.325270661929224e-05,4.5817446956836205e-05,-1.7016999750207873e-05,-3.1891276225937126e-05
2024-07-22T11:55:38.511445,-7.943563293988376e-05,-7.076045012405219e-06,-1.889670500310192e-05,-2.325270661929224e-05,4.5817446956836205e-05,-1.7016999750207873e-05,-3.1891276225937126e-05
2024-07-22T11:55:38.713310,-7.66515731809303e-05,-9.148160403649186e-06,-8.317197549789768e-06,-2.4038151770433558e-05,4.569897352710295e-05,-1.689542784433229e-05,-2.740664366307488e-05
2024-07-22T11:55:38.920040,-7.66515731809303e-05,-9.780851140950286e-06,-1.3607062792742042e-05,-2.357906894401296e-05,4.4918299183710486e-05,-1.6634602101994744e-05,-2.5181770250792823e-05
2024-07-22T11:55:39.128459,-8.194128672278644e-05,-3.7793414847941964e-06,-1.1101302013205583e-05,-2.114951942333576e-05,4.3782942415221404e-05,-1.9144034179241487e-05,-2.3116934798506072e-05
2024-07-22T11:55:39.328683,-7.414591939802762e-05,-9.859123702216088e-06,-1.611260957845584e-05,-2.8822669756678465e-05,4.476070320941217e-05,-1.8827487210160143e-05,-3.042326704549847e-05
2024-07-22T11:55:39.539078,-8.194125038407662e-05,-4.543914403104532e-06,-1.1104190943744818e-05,-2.6342959149161516e-05,4.682153562363123e-05,-2.0196403728967027e-05,-2.8716720715249444e-05
2024-07-22T11:55:39.749399,-7.633335469314773e-05,-9.780963521999197e-06,-1.6112609594665095e-05,-3.070487171541458e-05,4.683469948668639e-05,-1.781602416928152e-05,-2.6299276693952933e-05
2024-07-22T11:55:39.966392,-7.414591400900505e-05,-4.5614919416681055e-06,-1.3606955795553155e-05,-2.633153590547721e-05,4.378294174850472e-05,-1.6911434007393922e-05,-2.965768134410851e-05
2024-07-22T11:55:40.189970,-7.72898657279697e-05,-7.076044962806005e-06,-1.3606955795553155e-05,-2.5415822973773317e-05,4.4800194352656586e-05,-1.863560597481495e-05,-2.849945764782369e-05
2024-07-22T11:55:40.413113,-7.664852072553074e-05,-4.227942005746721e-06,-1.611260957845584e-05,-2.1233715773671946e-05,4.378294174850472e-05,-1.580505980092184e-05,-2.9657679375127977e-05
2024-07-22T11:55:40.639120,-7.135302931970955e-05,-4.57027691322387e-06,-1.3606955795553155e-05,-2.6677159786991922e-05,4.688039645533992e-05,-2.131524891035852e-05,-2.630074818921191e-05
2024-07-22T11:55:40.861992,-7.940881488810447e-05,-4.333076440099504e-06,-1.3606955795553155e-05,-3.1628811363315634e-05,4.276569514471973e-05,-1.9817027950619348e-05,-2.3485756269203684e-05
2024-07-22T11:55:41.081134,-7.665157302971792e-05,-7.04837322468288e-06,-1.5474567998552402e-05,-2.874566401489531e-05,4.480019435268434e-05,-2.0853151310173956e-05,-2.3960903010933343e-05
2024-07-22T11:55:41.302624,-7.665157302971792e-05,-7.04837322468288e-06,-1.5474567998552402e-05,-2.874566401489531e-05,4.480019435268434e-05,-2.0853151310173956e-05,-2.3960903010933343e-05
2024-07-22T11:55:41.531069,-7.66515731809303e-05,-1.2641234562155157e-05,-1.6115509052228028e-05,-2.6035476310415362e-05,4.684830842516252e-05,-2.0152687778551837e-05,-2.5181770323734476e-05
2024-07-22T11:55:41.762296,-7.66515731809303e-05,-9.754631515535017e-06,-1.3606955811873434e-05,-2.65433156458883e-05,4.480019442948402e-05,-1.8988352464610614e-05,-3.176029541973602e-05
2024-07-22T11:55:41.991715,-7.72898657279697e-05,-1.1905850066301626e-05,-1.386401615655064e-05,-2.276798649925027e-05,4.27166808808499e-05,-2.0209378913449427e-05,-3.1777412719535825e-05
2024-07-22T11:55:42.227179,-7.665156106817506e-05,-2.4342284231648748e-06,-1.1101303463711965e-05,-2.3550426796248303e-05,4.480018833358246e-05,-1.8517887021562984e-05,-2.9263768585030547e-05
2024-07-22T11:55:42.467553,-7.943563293988376e-05,-9.860068595685112e-06,-1.1101302012650471e-05,-2.141506082686817e-05,4.683469956087705e-05,-2.0974813089491562e-05,-2.7419718968912932e-05
2024-07-22T11:55:42.710484,-7.414591939802762e-05,-1.169165002593009e-05,-1.3606955795553155e-05,-2.884362351629477e-05,4.5813059052018934e-05,-2.0205016274310594e-05,-2.9657627533818953e-05
2024-07-22T11:55:42.960234,-7.91972143607822e-05,-6.3376907874501676e-06,-1.6111628431958458e-05,-2.140748676549009e-05,4.581744693207823e-05,-1.5411596286263318e-05,-2.8538703504166207e-05
2024-07-22T11:55:43.206133,-7.414591805221526e-05,-1.0507350654026526e-05,-1.6112573234083882e-05,-2.556781994833557e-05,4.5817446956836205e-05,-1.79248183287406e-05,-2.2842089335006754e-05
2024-07-22T11:55:43.449918,-7.414591805221526e-05,-1.0507350654026526e-05,-1.6112573234083882e-05,-2.556781994833557e-05,4.5817446956836205e-05,-1.79248183287406e-05,-2.2842089335006754e-05
2024-07-22T11:55:43.693505,-7.66515731809303e-05,-4.56744935553588e-06,-1.1101302012428427e-05,-2.5617062694216486e-05,4.378294174850472e-05,-1.5648088314001996e-05,-2.7583209343151616e-05
2024-07-22T11:55:43.946990,-7.13618596392962e-05,-6.827010958193602e-06,-1.619927751184136e-05,-2.3329578648922933e-05,4.5154510852157825e-05,-1.7665391307541967e-05,-3.0763343913498e-05
2024-07-22T11:55:44.205624,-7.665153684222048e-05,-7.477044749348849e-06,-1.3631975518402228e-05,-2.4200153505127275e-05,4.4800196352778876e-05,-2.0170220056847654e-05,-3.275876678754397e-05
2024-07-22T11:55:44.460566,-7.414591939802762e-05,-9.859765784658858e-06,-1.3615622730056565e-05,-2.8734909127692276e-05,4.5817446956836205e-05,-1.757114107370228e-05,-2.3843273776025242e-05
2024-07-22T11:55:44.718956,-7.414591939802762e-05,-9.860104766057365e-06,-1.3609844873418986e-05,-2.531976566677585e-05,4.5768438693333247e-05,-1.8104519837081057e-05,-2.2801387933313322e-05
2024-07-22T11:55:44.975093,-7.13618596392962e-05,-4.228267540429265e-06,-1.3606955811762411e-05,-2.424726515171116e-05,4.683469354191394e-05,-2.0208068677529667e-05,-2.5824737171498136e-05
2024-07-22T11:55:45.228726,-7.66515731809303e-05,-1.0507957664079859e-05,-1.110032086615309e-05,-2.2631937745654085e-05,4.276568914421408e-05,-2.0072422162176196e-05,-2.7419717578580638e-05
2024-07-22T11:55:45.483757,-7.66515731809303e-05,-1.0507957664079859e-05,-1.110032086615309e-05,-2.2631937745654085e-05,4.276568914421408e-05,-2.0072422162176196e-05,-2.7419717578580638e-05
2024-07-22T11:55:45.742535,-7.94355239237543e-05,-6.930280498224084e-06,-1.360695579000204e-05,-2.334875361009736e-05,4.4800194352656586e-05,-1.8871098958150867e-05,-2.8716722710098175e-05
2024-07-22T11:55:46.004997,-8.472534648107377e-05,-3.858430323022688e-06,-1.5712986577542942e-05,-2.6782336817188224e-05,4.4800194352656586e-05,-2.0209539762561235e-05,-2.278318903858878e-05
2024-07-22T11:55:46.269826,-7.66515731809303e-05,-9.858798613981978e-06,-1.61155103981514e-05,-2.53112176671344e-05,4.5154510852157825e-05,-1.8515787449935317e-05,-2.514203330217235e-05
2024-07-22T11:55:46.538787,-7.943563293988376e-05,-6.838296170014191e-06,-1.6190610734878597e-05,-2.5398075826021937e-05,4.5817448956958495e-05,-1.9719206806989575e-05,-3.189127622316157e-05
2024-07-22T11:55:46.805653,-7.414591939802762e-05,-1.2406848399093562e-05,-1.3606956235867607e-05,-2.4242331598145483e-05,4.4800194352656586e-05,-1.9135310192375243e-05,-2.0545735746613225e-05
2024-07-22T11:55:47.074697,-7.66515731809303e-05,-9.619750318962117e-06,-1.1101302012650471e-05,-2.6240943203248435e-05,4.4800194352656586e-05,-1.777888869192168e-05,-2.618284246747038e-05
2024-07-22T11:55:47.348299,-7.414297595897956e-05,-9.850988443638187e-06,-1.611260957845584e-05,-2.8133323118684217e-05,4.5817446956836205e-05,-1.580538072021298e-05,-1.956359252308637e-05
2024-07-22T11:55:47.624508,-7.593631742719431e-05,-9.139045380829325e-06,-1.611260957845584e-05,-2.605922189324872e-05,4.5817446956836205e-05,-2.026719330050497e-05,-3.17017956692478e-05
