timestamp,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38
2024-07-12T13:20:32.885985,0.0,0.0
2024-07-12T13:20:32.910206,0.0,0.0
2024-07-12T13:20:32.933905,0.0,0.0
2024-07-12T13:20:32.971259,0.0,0.0
2024-07-12T13:20:33.022746,0.0,0.0
2024-07-12T13:20:33.087146,0.0,0.0
2024-07-12T13:20:33.164420,0.0,0.0
2024-07-12T13:20:33.254461,0.0,0.0
2024-07-12T13:20:33.355221,0.0,0.0
2024-07-12T13:20:33.472198,0.0,0.0
2024-07-12T13:20:33.602374,0.0,0.0
2024-07-12T13:20:33.743869,0.0,0.0
2024-07-12T13:20:33.904321,0.0,0.0
2024-07-12T13:20:34.075360,0.0,0.0
2024-07-12T13:20:34.261819,0.0,0.0
2024-07-12T13:20:34.457960,0.0,0.0
2024-07-12T13:20:34.666876,0.0,0.0
2024-07-12T13:20:34.894458,0.0,0.0
2024-07-12T13:20:35.124132,0.0,0.0
2024-07-12T13:20:35.364025,0.0,0.0
2024-07-12T13:20:35.626214,0.0,0.0
2024-07-12T13:20:35.903827,0.0,0.0
2024-07-12T13:20:36.190009,0.0,0.0
2024-07-12T13:20:36.495635,0.0,0.0
2024-07-12T13:20:36.809254,0.0,0.0
2024-07-12T13:20:37.136996,0.0,0.0
2024-07-12T13:20:37.482315,0.0,0.0
2024-07-12T13:20:37.883711,0.0,0.0
2024-07-12T13:20:38.252391,0.0,0.0
2024-07-12T13:20:38.626746,0.0,0.0
2024-07-12T13:20:39.017064,0.0,0.0
2024-07-12T13:20:39.426737,0.0,0.0
2024-07-12T13:20:39.850926,0.0,0.0
2024-07-12T13:20:40.281428,0.0,0.0
2024-07-12T13:20:40.723326,0.0,0.0
2024-07-12T13:20:41.176475,0.0,0.0
2024-07-12T13:20:41.658786,0.0,0.0
2024-07-12T13:20:42.187162,0.0,0.0
2024-07-12T13:20:42.685150,0.0,0.0
2024-07-12T13:20:43.190909,0.0,0.0
2024-07-12T13:20:43.733933,0.0,0.0
2024-07-12T13:20:44.276348,0.0,0.0
2024-07-12T13:20:44.832047,0.0,0.0
2024-07-12T13:20:45.397451,0.0,0.0
2024-07-12T13:20:46.020356,0.0,0.0
2024-07-12T13:20:46.611004,0.0,0.0
2024-07-12T13:20:47.214554,0.0,0.0
2024-07-12T13:20:47.829401,0.0,0.0
2024-07-12T13:20:48.489603,0.0,0.0
2024-07-12T13:20:49.135997,0.0,0.0
2024-07-12T13:20:49.803787,0.0,0.0
2024-07-12T13:20:50.503734,0.0,0.0
2024-07-12T13:20:51.183444,0.0,0.0
2024-07-12T13:20:51.923777,0.0,0.0
2024-07-12T13:20:52.645195,0.0,0.0
2024-07-12T13:20:53.394418,0.0,0.0
2024-07-12T13:20:54.158934,0.0,0.0
2024-07-12T13:20:54.889810,0.0,0.0
2024-07-12T13:20:55.643493,0.0,0.0
2024-07-12T13:20:56.451412,0.0,0.0
2024-07-12T13:20:57.234579,0.0,0.0
2024-07-12T13:20:58.090276,0.0,0.0
2024-07-12T13:20:58.960982,0.0,0.0
2024-07-12T13:20:59.817563,0.0,0.0
2024-07-12T13:21:00.689862,0.0,0.0
2024-07-12T13:21:01.538485,0.0,0.0
2024-07-12T13:21:02.448291,0.0,0.0
2024-07-12T13:21:03.368746,0.0,0.0
2024-07-12T13:21:04.280459,0.0,0.0
2024-07-12T13:21:05.214244,0.0,0.0
2024-07-12T13:21:06.158887,0.0,0.0
2024-07-12T13:21:07.148069,0.0,0.0
2024-07-12T13:21:08.184041,0.0,0.0
2024-07-12T13:21:09.195221,0.0,0.0
2024-07-12T13:21:10.164469,0.0,0.0
2024-07-12T13:21:11.158434,0.0,0.0
2024-07-12T13:21:12.175913,0.0,0.0
2024-07-12T13:21:13.242554,0.0,0.0
2024-07-12T13:21:14.291511,0.0,0.0
2024-07-12T13:21:15.360190,0.0,0.0
2024-07-12T13:21:16.449301,0.0,0.0
2024-07-12T13:21:17.529492,0.0,0.0
2024-07-12T13:21:18.655014,0.0,0.0
2024-07-12T13:21:19.825154,0.0,0.0
2024-07-12T13:21:20.959912,0.0,0.0
2024-07-12T13:21:22.124804,0.0,0.0
2024-07-12T13:21:23.306605,0.0,0.0
2024-07-12T13:21:24.485732,0.0,0.0
2024-07-12T13:21:25.684455,0.0,0.0
2024-07-12T13:21:26.903572,0.0,0.0
2024-07-12T13:21:28.119860,0.0,0.0
2024-07-12T13:21:29.352891,0.0,0.0
2024-07-12T13:21:30.596328,0.0,0.0
2024-07-12T13:21:31.850982,0.0,0.0
2024-07-12T13:21:33.163198,0.0,0.0
2024-07-12T13:21:34.455822,0.0,0.0
2024-07-12T13:21:35.750929,0.0,0.0
2024-07-12T13:21:37.092777,0.0,0.0
2024-07-12T13:21:38.415844,0.0,0.0
2024-07-12T13:21:39.763839,0.0,0.0
2024-07-12T13:21:41.149738,0.0,0.0
2024-07-12T13:21:42.527356,0.0,0.0
2024-07-12T13:21:43.898309,0.0,0.0
2024-07-12T13:21:45.346419,0.0,0.0
2024-07-12T13:21:46.727099,0.0,0.0
2024-07-12T13:21:48.211621,0.0,0.0
2024-07-12T13:21:49.632255,0.0,0.0
2024-07-12T13:21:51.106226,0.0,0.0
