timestamp,tau_ext0,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6
2024-07-18T19:29:58.262739,-0.10844152101809398,0.23646349592391042,-0.29532808905291474,-0.005511350019726324,-0.008654505316775364,0.19351517917075717,-0.07778741564400163
2024-07-18T19:29:58.272725,-0.11228811568299707,0.24376622523569494,-0.29799058932104,-0.01664110672430813,-0.009273853661837628,0.19246664177836922,-0.07991119410007466
2024-07-18T19:29:58.283311,-0.11136511050906489,0.23837400010355617,-0.29646925222258824,-0.016013804374649613,-0.009007735790582718,0.1912334096354187,-0.07991796979174899
2024-07-18T19:29:58.294355,-0.07824644454496868,0.23663578998880605,-0.26784334718924335,-0.018025529259741293,-0.011446244991771696,0.190158716332281,-0.08033709192297848
2024-07-18T19:29:58.303687,-0.11773609765497887,0.24108798914449922,-0.30339605697630123,-0.014903455057032505,-0.008606999741687802,0.1919144720554296,-0.08015752451142884
2024-07-18T19:29:58.314770,-0.13174968287625005,0.24246368564276727,-0.3143944351422226,-0.008850983517013472,-0.0068184385003386945,0.19379174606213503,-0.08187998773027881
2024-07-18T19:29:58.328280,-0.11304778155006774,0.2250437172395496,-0.30069405372677654,0.019209710212273818,-0.0090588418956587,0.20062039565280293,-0.08471948703161498
2024-07-18T19:29:58.363292,-0.11494783061639657,0.2576319102131514,-0.3008417471841121,-0.031269902148643995,-0.009859219066989134,0.18862361223994575,-0.08427381380552752
2024-07-18T19:29:58.404481,-0.10313824563102762,0.24455215630155094,-0.29159249353711425,-0.02886352060482981,-0.010580062699136993,0.1904149783020391,-0.08244261264004553
2024-07-18T19:29:58.445426,-0.11191294589069613,0.24721140007608042,-0.29628698672698467,-0.031251377819190206,-0.010368685009550445,0.19025685569807335,-0.08241877218191337
2024-07-18T19:29:58.486323,-0.09859070846959249,0.24181409538697246,-0.28834375098420234,-0.028202731065369177,-0.010933450778798676,0.19209624125110278,-0.08370874782973553
