timestamp,de0,de1,de2,de3,de4,de5,de6
2024-07-18T19:29:58.262739,-0.0006894210129511747,-3.149224095607241e-05,-0.00037215040510295543,9.414266413185248e-05,-0.0002847469834288174,4.261150022330395e-05,0.0019082347190363287
2024-07-18T19:29:58.272725,-0.0009316385419061217,0.0007720664587850967,-0.0010183816497305953,0.0017267807604728828,1.3464418121086535e-05,0.00013905901893747154,-0.00026109156572499536
2024-07-18T19:29:58.283311,0.0010840976194060653,-0.000190583712431564,-0.0009241641196823737,0.00015824373481910923,-0.0001697855365283993,0.0008179358404856997,-0.010295788795786744
2024-07-18T19:29:58.294355,-6.02402673961067e-05,0.0017338409393227775,0.0007093005428346067,0.0015400143066837265,-3.059460370870049e-05,0.0002597596784273784,0.002016915983415608
2024-07-18T19:29:58.303687,5.0964173869378105e-06,0.0005735219652624986,0.0012699458483168549,0.000898142981957613,9.180640539142869e-05,-0.0005437207313142765,-0.0005802460193276385
2024-07-18T19:29:58.314770,0.0012363117994540539,0.0015330620364037363,0.0012604036436244695,0.004486549983051807,0.0005732971553734351,-0.0004265543710952157,0.00048483100903879507
2024-07-18T19:29:58.328280,-0.001056451912864205,0.0009674586141169407,-0.0014459867247188325,-0.0007775660627423592,0.0006467986118054433,0.0008647551409829291,0.0015277235880257166
2024-07-18T19:29:58.363292,-0.000933770962596866,-0.00047716926488888437,-2.8159090888885105e-05,-0.0005192000390791778,5.579977830815727e-06,6.174949398271231e-05,-0.0019377763449777033
2024-07-18T19:29:58.404481,-6.108405256467786e-05,-9.949835561620188e-05,-0.0007404554297504775,-0.0005802206370028396,0.00032845655549586244,-0.00048311109162100423,-0.0007090220379941661
2024-07-18T19:29:58.445426,0.0005070988989820914,-0.0010577489936047751,-0.0006036156365587405,-3.539160414268318e-05,-0.0005512228872270575,0.00041512879410324113,0.0043172913963739155
2024-07-18T19:29:58.486323,-6.693833659778724e-05,0.0009875970022582552,-0.0013930468549570828,-0.00043643196271316194,-0.00011640398672613425,-0.0007349605252533537,-0.0013911421853006793
2024-07-18T19:29:58.527356,-0.0010966577015454047,-0.0004063891075263151,0.0003370194092987607,0.001498290023371458,0.000209894479354798,-0.00043288860875626386,0.002470934130388494
2024-07-18T19:29:58.568289,0.0005901332842155172,-0.0012024966476471832,0.00043699178263424785,0.0002790530403390977,-8.546118744822586e-05,-4.619280012201997e-05,-0.002312159992442667
2024-07-18T19:29:58.609620,-0.0008351934442645683,0.00012075728652973402,0.0010983617480917053,-0.000898793982798222,-0.00015631131306989346,-0.00013480852999415538,-0.0005617676683557154
2024-07-18T19:29:58.650243,-0.0007484603169536253,0.00130496397477939,0.00048379624481241815,0.00039460359775940685,0.0002466725310763214,-0.00046266528888471364,-0.001035075372317292
2024-07-18T19:29:58.691390,0.000262713115947754,4.5040588005678954e-05,0.0012951932656430853,-0.000780882770560378,-2.5345248547274954e-05,-0.0003391168987231925,0.0026073570269950714
2024-07-18T19:29:58.732183,-0.00068569688601271,0.0006307402006994653,-0.0012244485796573802,-0.0002298808014293571,0.000366037001995578,0.005668018488760754,0.0004978795663976433
2024-07-18T19:29:58.773216,-0.0004735096688835656,-0.0005150176055004968,-0.0005014762986484846,0.0023292558762506538,0.0001250680008161875,-0.009583548165428125,-0.001923453581483636
2024-07-18T19:29:58.814364,-0.0013476124866557842,-0.001133198555252006,-0.00024159498974815554,0.0013145715666445055,0.00029250576171255943,0.0004141485504983089,-0.0013120085715340134
2024-07-18T19:29:58.855295,-0.0006177546742413056,0.0002410535326807681,0.00048621163486390473,-0.0016879396163239108,-0.000416128418737208,-5.729501883143796e-05,-0.0016137649461681074
2024-07-18T19:29:58.897114,0.0009650477808450988,0.0014682345368185695,0.0004494896810405752,-0.0004441105580722163,0.00011193560014590131,5.285985153450532e-05,1.7467423252317743e-05
2024-07-18T19:29:58.941302,-0.000638274225261923,0.0009882776058592342,-0.00034075915370531876,-9.560956801238493e-05,0.0003469062766684424,-0.00024004061992886658,-0.0007060158760656168
2024-07-18T19:29:58.986279,0.00012481788072586945,0.0011786459525274986,-0.0009146425726499365,0.0013042431796320196,0.0002869887588184482,0.00013437816009371372,-0.0008283138189995547
2024-07-18T19:29:59.034011,0.002138539286154804,-5.626194166126268e-06,-0.0001718610501633117,0.0001594541923256118,4.637280075790727e-05,0.002514220826625115,-0.0001859978678214014
2024-07-18T19:29:59.083100,-0.00112626724973318,-0.0004293276718093224,0.0015765078226359299,0.0013956959917365602,-0.00015578506143876917,0.009937467608795528,-0.0011022772390873454
2024-07-18T19:29:59.135103,-0.0002237114501461932,-0.0026650804762901334,-0.00047510722091650775,-6.306339752309539e-08,-0.0002927905381689371,0.0006459969065021188,0.001216688529139271
2024-07-18T19:29:59.189475,0.001094737008604894,-0.000990607850070092,0.0018021868773222605,-0.001731502132926233,0.00042710608409451256,-0.00042540538394111573,-0.0008197113311311067
2024-07-18T19:29:59.245418,0.0009303249906074947,0.00018062529182941126,0.0012287574510276972,-9.770510570694931e-05,0.0003736650315414631,-0.00038759908091325263,0.000210531177360596
2024-07-18T19:29:59.304156,-0.0012690371860489716,0.00027087498038725965,-5.2400370558250744e-05,0.0011461099924478543,-0.0005813144523723159,-0.00015137154433236485,0.0014639018078896145
2024-07-18T19:29:59.363698,0.00198240817663454,-0.0005365991583243924,-0.0008917839081607591,-0.0015203326381693814,5.50149133477487e-05,-0.0009533988951139129,-0.00022726958647275471
2024-07-18T19:29:59.424369,0.0012877971107730746,0.0001379643761721796,0.0013750448804418394,-0.0008310966616166362,-4.649146428083514e-05,3.404624646910649e-05,0.0012391493495248792
2024-07-18T19:29:59.489213,-0.0012063100880219573,0.001615824928348013,-0.001409466225607632,-0.000892105303058446,0.007054051088975052,-0.0002190336183638459,-0.0007918078455881226
2024-07-18T19:29:59.556698,-0.0017502079750366312,0.0017376254505495196,0.0002004196732115031,0.00013537787140639244,-0.00018692542528340677,0.00046706928545855005,0.0019246833351836455
2024-07-18T19:29:59.625971,-8.236306661429971e-05,0.0004140854929870547,0.00037312628901837563,-0.001978655493997309,0.0005571415115344896,0.0004020776899843859,-0.002090679616435206
2024-07-18T19:29:59.697278,0.001143773759223928,0.00010363441045493997,-0.0007889732299642594,-0.0015361553440460668,0.00021657919601726072,-0.0006278605681474191,0.0009026710734952952
2024-07-18T19:29:59.771319,0.00011486118689599119,0.00016898750097241882,-0.0007050857354390462,0.0013003571080757192,-0.00030628393466856685,6.026443788498374e-05,-0.0011741339695611603
2024-07-18T19:29:59.851648,0.001271725369764876,0.0006182224029308874,0.0011672925937346547,0.0007168332617988825,0.00033320859053750576,0.0027195011620588694,0.0009143868086926315
2024-07-18T19:29:59.927069,-0.0011703858224730139,0.0013411331437172185,0.0008031267203938737,-0.0002567171786956325,0.0002768739323297914,-8.594337846169205e-06,-0.0012925287035900263
