,Center 0 (Label -1),Center 1 (Label 1),Center 2 (Label -1),Center 3 (Label -1),Center 4 (Label -1),Center 5 (Label -1),Center 6 (Label -1),Center 7 (Label -1),Center 8 (Label -1),Center 9 (Label -1),Center 10 (Label -1),Center 11 (Label 1),Center 12 (Label -1),Center 13 (Label -1),Center 14 (Label -1),Center 15 (Label 1),Center 16 (Label -1),Center 17 (Label 1),Center 18 (Label 1),Center 19 (Label -1),Center 20 (Label -1),Center 21 (Label -1),Center 22 (Label -1),Center 23 (Label 1),Center 24 (Label -1),Center 25 (Label -1),Center 26 (Label -1),Center 27 (Label -1),Center 28 (Label -1),Center 29 (Label -1),Center 30 (Label 1),Center 31 (Label -1),Center 32 (Label -1),Center 33 (Label -1),Center 34 (Label 1),Center 35 (Label 1),Center 36 (Label 1),Center 37 (Label -1),Center 38 (Label 1),Center 39 (Label -1),Center 40 (Label -1),Center 41 (Label -1),Center 42 (Label 1),Center 43 (Label 1),Center 44 (Label -1),Center 45 (Label -1),Center 46 (Label -1),Center 47 (Label -1),Center 48 (Label 1),Center 49 (Label 1),Center 50 (Label 1),Center 51 (Label -1),Center 52 (Label -1),Center 53 (Label -1),Center 54 (Label -1),Center 55 (Label -1),Center 56 (Label 1),Center 57 (Label -1),Center 58 (Label -1),Center 59 (Label 1),Center 60 (Label -1),Center 61 (Label 1),Center 62 (Label -1),Center 63 (Label -1),Center 64 (Label -1),Center 65 (Label -1),Center 66 (Label 1),Center 67 (Label -1),Center 68 (Label -1),Center 69 (Label -1),Center 70 (Label 1),Center 71 (Label -1),Center 72 (Label 1),Center 73 (Label 1),Center 74 (Label -1),Center 75 (Label -1),Center 76 (Label -1),Center 77 (Label 1),Center 78 (Label 1),Center 79 (Label -1),Center 80 (Label -1),Center 81 (Label -1),Center 82 (Label -1),Center 83 (Label -1),Center 84 (Label 1),Center 85 (Label 1),Center 86 (Label -1),Center 87 (Label -1),Center 88 (Label -1),Center 89 (Label 1),Center 90 (Label 1),Center 91 (Label 1),Center 92 (Label 1),Center 93 (Label -1),Center 94 (Label -1),Center 95 (Label -1),Center 96 (Label -1),Center 97 (Label -1),Center 98 (Label 1),Center 99 (Label 1),Center 100 (Label -1),Center 101 (Label 1),Center 102 (Label -1),Center 103 (Label -1),Center 104 (Label -1),Center 105 (Label -1),Center 106 (Label -1),Center 107 (Label 1),Center 108 (Label -1),Center 109 (Label -1),Center 110 (Label -1),Center 111 (Label 1),Center 112 (Label -1),Center 113 (Label -1),Center 114 (Label -1),Center 115 (Label -1),Center 116 (Label 1),Center 117 (Label 1),Center 118 (Label -1),Center 119 (Label 1),Center 120 (Label 1),Center 121 (Label -1),Center 122 (Label -1),Center 123 (Label -1),Center 124 (Label 1),Center 125 (Label -1),Center 126 (Label -1),Center 127 (Label 1),Center 128 (Label -1),Center 129 (Label -1),Center 130 (Label 1),Center 131 (Label -1),Center 132 (Label -1),Center 133 (Label 1),Center 134 (Label -1),Center 135 (Label -1),Center 136 (Label 1),Center 137 (Label 1),Center 138 (Label -1),Center 139 (Label -1),Center 140 (Label -1),Center 141 (Label -1),Center 142 (Label 1),Center 143 (Label -1),Center 144 (Label 1),Center 145 (Label -1),Center 146 (Label -1),Center 147 (Label -1),Center 148 (Label 1),Center 149 (Label -1),Center 150 (Label -1),Center 151 (Label -1),Center 152 (Label -1),Center 153 (Label -1),Center 154 (Label -1),Center 155 (Label -1),Center 156 (Label -1),Center 157 (Label -1),Center 158 (Label 1),Center 159 (Label -1),Center 160 (Label -1),Center 161 (Label 1),Center 162 (Label -1),Center 163 (Label -1),Center 164 (Label 1),Center 165 (Label -1),Center 166 (Label -1),Center 167 (Label -1),Center 168 (Label 1),Center 169 (Label -1),Center 170 (Label 1),Center 171 (Label -1),Center 172 (Label 1),Center 173 (Label -1),Center 174 (Label 1),Center 175 (Label -1),Center 176 (Label -1),Center 177 (Label 1),Center 178 (Label -1),Center 179 (Label -1),Center 180 (Label -1),Center 181 (Label 1),Center 182 (Label -1),Center 183 (Label -1),Center 184 (Label -1),Center 185 (Label 1),Center 186 (Label -1),Center 187 (Label -1),Center 188 (Label -1),Center 189 (Label -1),Center 190 (Label -1),Center 191 (Label -1),Center 192 (Label 1),Center 193 (Label -1),Center 194 (Label 1),Center 195 (Label -1),Center 196 (Label -1),Center 197 (Label -1),Center 198 (Label 1),Center 199 (Label -1),Center 200 (Label -1),Center 201 (Label -1),Center 202 (Label -1),Center 203 (Label 1),Center 204 (Label -1),Center 205 (Label -1),Center 206 (Label 1),Center 207 (Label -1),Center 208 (Label -1),Center 209 (Label -1),Center 210 (Label -1),Center 211 (Label -1),Center 212 (Label -1),Center 213 (Label -1),Center 214 (Label 1),Center 215 (Label -1),Center 216 (Label -1),Center 217 (Label -1),Center 218 (Label -1),Center 219 (Label -1),Center 220 (Label -1),Center 221 (Label -1),Center 222 (Label -1),Center 223 (Label -1),Center 224 (Label -1),Center 225 (Label 1),Center 226 (Label -1),Center 227 (Label -1),Center 228 (Label -1),Center 229 (Label -1),Center 230 (Label -1),Center 231 (Label -1),Center 232 (Label 1),Center 233 (Label -1),Center 234 (Label 1),Center 235 (Label -1),Center 236 (Label 1),Center 237 (Label -1),Center 238 (Label 1),Center 239 (Label 1),Center 240 (Label -1),Center 241 (Label -1),Center 242 (Label 1),Center 243 (Label 1),Center 244 (Label 1),Center 245 (Label -1),Center 246 (Label 1),Center 247 (Label -1),Center 248 (Label -1),Center 249 (Label -1),Center 250 (Label 1),Center 251 (Label 1),Center 252 (Label 1),Center 253 (Label -1),Center 254 (Label -1),Center 255 (Label 1),Center 256 (Label -1),Center 257 (Label 1),Center 258 (Label 1),Center 259 (Label -1),Center 260 (Label -1),Center 261 (Label -1),Center 262 (Label 1),Center 263 (Label -1),Center 264 (Label -1),Center 265 (Label 1),Center 266 (Label 1),Center 267 (Label -1),Center 268 (Label 1),Center 269 (Label -1),Center 270 (Label 1),Center 271 (Label -1),Center 272 (Label -1),Center 273 (Label 1),Center 274 (Label -1),Center 275 (Label 1),Center 276 (Label 1),Center 277 (Label 1),Center 278 (Label -1),Center 279 (Label 1),Center 280 (Label 1),Center 281 (Label 1),Center 282 (Label -1),Center 283 (Label 1),Center 284 (Label -1),Center 285 (Label -1),Center 286 (Label -1),Center 287 (Label 1),Center 288 (Label 1),Center 289 (Label 1)
Center 0 (Label -1),0.0,30.30779419837965,9.246307903095824,3.108770857276537,1.9786221225004226,2.306631508592537,5.418134372365908,2.5069766769691593,1.83043249676837,8.211279503803407,2.160463200726508,18.399400884210085,1.7659124149702485,10.067910027966498,1.8988296505927924,22.223072673991688,1.9307688319274439,19.82162646767905,30.714792533408218,3.103301338432712,4.993417578044699,3.2900205916337395,2.8165175249917302,49.18106507417702,2.4169699210996125,31.53060008714216,14.029467948249748,3.7631777339613146,3.463775529822402,3.130590560390152,32.56566672258002,12.400447042735385,11.00566352600206,1.703088491569942,39.216477379975565,37.45036409551619,28.525093862229927,11.113863645440938,18.173112570900376,2.4669192763034307,6.249114379314372,9.460567688509188,25.59475791180095,16.52234794398967,2.772182752287108,1.9300355488257352,3.908316851185283,7.358590474992563,32.74751241196399,27.102662590798644,25.2398439344321,9.30212148385583,11.065008073548123,6.969684313602389,4.363724415846532,7.522269390026442,16.242025861856906,2.797245506479716,3.161737749659432,38.0990172082511,3.071500688956662,39.157089198886865,3.0573078494797343,1.7256556963580465,3.3779908624373776,2.8058218856252024,22.653428986144384,1.5547884829148948,1.97635812925641,4.263446929476975,29.334741369619344,16.49635246713494,7.77389380710216,18.85466806853578,5.695235110690884,7.42549035226473,8.913718564670768,30.376949326770315,21.553621702604993,3.2258777791636533,4.539249381810233,13.648485934845857,3.3528698705016122,14.566159163281668,21.040104213915,31.22365543910889,6.311913637662861,3.0976350349253585,4.9917464840445165,32.45493282548041,1.167888487903651,34.33888536717104,20.231814285057943,3.1249347751944003,2.4632045370037434,2.8980447742021265,7.674645972107224,12.61590478875997,24.44124205255088,24.963809080424664,10.79891734497839,30.185127261586643,7.921402133702589,8.149005620502995,7.512508740324683,3.120825281979637,3.505876124285873,3.4803986905139688,5.8908830842373945,4.419365293594481,4.431926546891021,33.8161263525033,8.455854298230602,7.545160734649432,3.107851772919089,13.122264674237922,22.32786838943418,32.73020000944961,5.405469982897604,25.624015050349787,31.626555130979426,4.255718155735161,9.153143834464007,1.5933130918999587,31.983625303881837,3.550474920401675,5.959919534165279,39.46232819853607,10.37415911295672,8.48145011244763,21.81638307746667,4.772827615483656,3.8136862418230155,41.20193964690253,3.772914969625107,3.1118502548885245,35.215938119112344,28.939213044578263,2.355742069874915,5.541731879762101,12.079867129124981,7.112132068574261,22.445087234367968,8.307920283605872,29.895760884979637,1.4834565704754517,10.652263693034563,9.033295823516193,40.76398275719801,8.319513068328224,7.524278481858989,4.475714623659017,10.418218474076527,4.947097228044504,8.503312553292899,10.083467269349766,3.4488453860995794,3.0108894015812195,6.290300975755431,6.084121190829847,4.638327161393191,39.7199297947998,14.210148126463702,3.1215619288475027,15.207133169890254,3.1189149801237237,13.349187291922805,3.933464392666571,29.393073433703346,4.090339192158944,28.918550428586137,7.204898699990188,30.09828187961965,2.7234620240734526,18.839652373344542,7.707347994599466,4.2340612284693915,19.073158805778863,7.201832234504856,6.942305409994514,4.941466200033594,39.85826691784721,6.337220233088118,3.892602747361311,2.2808050239021163,22.3207718786494,8.049369818844008,2.893208164573319,8.62158204461316,2.1390642109798215,8.373905388117375,6.055655385001274,35.5154921006226,3.6747272923216685,29.697590086178472,4.053876607116332,3.9146046161980967,3.5272438183777024,36.749782739692165,2.8486084517075407,2.729703605542369,3.8468800256431632,6.253192697586865,20.44486688809701,4.0950332512383,3.305389415017462,28.84866968888663,4.632508901084716,3.9240732701565064,5.442395298088011,8.593387842528887,6.313083838133952,5.192313350605072,7.2893963865952465,21.561359451934308,4.395449326250624,4.204016603780209,3.124278388329868,4.847908506707725,3.824363894539081,3.703721349754501,9.128113453149506,10.955509560757884,3.8974452450249535,7.502506924011483,34.21004430573634,10.03920678464479,3.0187596460344253,7.1392478327527655,6.342240624338467,2.9623077997039458,4.309217803730132,18.49072671040246,2.711576247172826,26.87275958440389,2.268406190287328,34.73956378542148,3.56103990299731,26.587081365298932,24.353029750893366,4.329284892461707,8.180971836147785,31.411567948663272,30.034149716625254,34.040208456669404,10.201386374867763,22.332771181775716,10.804729059459342,4.1275428753491195,3.119979767735024,33.69045848515442,17.680204823617,24.65305226567572,3.7621878804079247,9.513627617980214,35.09033610365566,2.1774549292654966,26.880635919269878,3.9693915373823687,5.7456277401758955,2.703616999186854,7.970855422420763,26.803027691176744,6.134526089537718,5.064290915409151,27.89846614515769,30.722205287095353,7.669349089239403,37.12356794840438,3.778975313305663,30.489723479797895,7.7037663635528615,5.290521640881569,18.30343828736362,8.379015057900391,34.78380994462091,32.78255478271798,27.673228801495224,12.061176546672984,20.313660187730772,30.227200943339042,8.892124548749443,6.980905873471944,26.14329329581603,8.111895195098462,19.360799883728035,6.368316960219602,19.20220228462786,21.34266989623286,19.82478934017207
Center 1 (Label 1),30.30779419837965,0.0,32.86028197668791,31.256208663355068,30.484420404224046,30.233839786713588,31.364927374334627,30.38986799814744,30.06820428954166,29.947474464857933,30.25704595436822,36.61617951275922,29.927524015475928,33.697294053742105,30.722557926614375,36.18646471372265,30.61749673171982,34.648982040047954,36.80668323914018,30.4151599221289,30.6173402770549,30.17140256773677,31.29658503778353,51.084922146971444,30.131345238089295,38.81183010422276,32.20253062608585,30.5994137223838,30.300124320191266,30.541791340081044,41.79081001807777,33.75327573309068,33.23707473486831,30.326743941511037,39.781637285187394,41.046239734077304,37.95084792377213,31.459737839587675,35.5114941757923,30.356959607945395,31.610156026313604,30.50097741650721,37.05753239295309,36.17069248190688,30.277651723674715,30.113650330948595,29.59264478468443,30.969973034616995,46.18775856905578,22.741915886797482,13.353346850902305,32.5220813642735,31.360341233450807,30.91491589123424,30.28372718825068,32.35763553070238,34.07415657974412,30.438734334719484,31.220054879334235,45.02501580951326,30.64588876719811,40.80258040926812,31.237233360511908,30.40324071311795,30.82271432393533,31.054313084989435,34.31639183251635,30.615664334702515,30.429554667740973,30.469737619905437,30.419591540885254,35.67609060490121,29.026083272541776,35.08203108822636,29.935868601392382,29.94933979693667,30.950892473942904,45.443157066838424,38.1043036191311,31.211477975882516,30.528844760773787,33.063570036832104,30.749551558292513,34.29961095747675,22.19887970877587,42.3760549172363,30.029993624121214,31.535321766515988,30.875907298556537,30.506103789076445,30.33990834725972,37.301917012336304,37.67098251452859,31.334899302476995,30.59484074622501,30.325506288736634,30.74352685672506,34.349534770937346,15.030328836680653,35.490059642308296,32.06679810971177,16.800963252441626,31.426560540621082,33.349111743482396,30.319877425260575,31.19669307577167,30.570966689044493,30.12962885196135,31.42106705277944,30.698052166053404,31.04826447286159,40.93941580163921,33.36285625761999,31.891972628449636,30.868151868537957,32.37368204321926,35.2255130272392,39.1822930243755,29.72006161583722,12.153840550444233,46.290575910659314,29.789185541172795,30.52325837255984,30.463379175125667,46.11378194089677,30.452780277022452,30.62425805586652,51.77252274840719,34.796031138800195,32.687945493542856,19.578682790598982,30.149811962556328,31.15131359975143,47.94574664828647,30.646936285272936,31.332823044346235,26.4945443003605,30.232757249399178,31.175935165962454,31.26829299997643,32.16039431705621,30.068593385709182,38.73433615153472,31.076550107851602,43.11748448643648,30.20287842523249,32.97076383272847,30.719095053594952,48.343153056795906,31.995222257407896,30.39292001895419,30.59895304909696,31.341187244814524,30.81821060464311,30.88062957084249,34.27497732284301,30.720395022587315,31.007929695867535,29.163179773458594,31.60558165954151,29.475131012245736,44.98562011530547,32.83255588167139,30.770058404584173,34.74016127184281,30.62665380698892,32.33714579644818,29.80338962162891,17.449783372721207,29.918745443641075,33.668253161742044,30.78556848670293,28.656781019173874,30.471400466064072,26.64703627887044,31.85346304158264,30.130173031875575,36.02366627444191,31.919026234268088,30.578179497482218,30.136040244975796,43.28532734269818,30.617136942567257,30.480953214429253,30.409562943755688,10.628401783120024,31.645225102998783,31.383081368696722,31.17195321321341,30.620778724996704,31.42628730116478,32.30955311772261,43.38756555911268,29.770492348150626,40.728399563715534,29.154306172340064,30.232521269021188,30.31944790910975,37.65848141307645,30.587558882945064,30.7358873776298,30.541999293329738,31.13950398425115,35.416730823500316,30.234816382730838,29.847888384441397,42.52125589192015,30.657109891316335,29.964302751636307,29.274302486018613,30.922879740454,31.95730815980282,31.558792962615563,31.126043242651846,37.57886971845435,29.3512815840897,30.698238893977237,30.211343705330666,30.213508260471684,31.450645407720955,30.944565954039042,32.73027517554185,31.868654343702936,30.506585098505752,32.783546960705856,39.05922121103289,33.68445581058869,30.949673418837175,30.13709566353776,30.99529190471565,31.231275475408175,30.739688719873623,20.84017629304839,30.380114781859906,39.71793359626266,30.454421135014424,41.15711005074611,30.227741483129567,44.184843363486216,22.26487911061478,29.569872333799108,30.875314459412227,30.936538542827485,41.754579185490584,37.81261690400354,33.9849784998885,36.31428154776897,31.62017716473719,29.997672849379757,30.53341386150973,42.63492708667209,27.37300629425574,37.38543143956527,29.787292668728114,32.06126766213978,42.34843288595491,30.423270812634513,41.43190032839459,30.14306137316805,30.97981314314612,30.315224658151664,31.534224054933524,41.57438514272213,30.192162864869015,29.955715164643028,42.407482171901094,23.619506836960895,30.87605402925547,46.472036055538055,30.721499882963073,43.637051276078246,30.80105186410161,29.743695623884864,35.75332423601676,32.44306667985838,43.32656353566832,38.607768576410756,13.82075072982307,32.46958260850904,33.86442255799715,20.116838957834645,28.89333505974425,31.852588364015027,37.59955914886775,30.49833214015934,32.95541601865409,31.04337722103156,36.922542333733944,36.543421104787356,36.3834013768387
Center 2 (Label -1),9.246307903095824,32.86028197668791,0.0,8.980847585865185,9.68355777630015,10.513342862133328,10.451924114850357,9.762649758788882,10.000427467418348,11.917204784202509,9.866393876373063,18.738386706167493,10.010502755643454,13.261558852957641,8.293275101482436,22.017635467938597,8.92394868673708,19.613607192487045,34.045649622486685,10.344932958233551,12.077329747772367,9.481082528940656,9.312227786595725,50.7614102303987,10.105112995837928,30.13927227916462,17.76027559849309,9.688120468520665,11.015779587060528,10.027334769577084,36.16366898435959,10.605415605559827,9.158119126431453,9.44610302367138,40.67288688969072,41.20376556829974,28.158409664778226,11.933587200053037,17.557630313372027,9.665816179990898,6.265812720835537,13.331815826315419,25.933259112331942,21.480501017653882,9.953326385105557,10.458410245462877,11.80217752549173,13.1380428593977,34.21782451075668,29.650863584049265,28.334634683957123,16.748852766760717,13.683062624668624,14.52785637508172,9.2678835299974,14.696438131543648,15.88557072081613,9.902233160978524,7.995436572454853,42.994099202423136,11.025239428190106,42.27956908822917,7.52948725539029,10.030869418129475,9.979629476488448,8.240181627182594,23.97193084906385,8.933150877698573,9.65244217660202,9.429852986410648,30.601944390211855,21.359524436906085,12.992033541076914,17.173396324018743,10.888519390525547,14.664380412425434,11.375964492420788,34.88966846055356,27.372262417121448,9.526257995503347,9.419226018981574,11.307248650506855,8.685908861906501,20.208617354195006,24.767355695204827,32.88008075321344,11.861086720734098,7.9814371222142,7.618839187684538,33.71602420977316,9.292506113677392,35.07789797038566,21.966729409697244,9.293292632985652,10.405200284906053,10.40199830912794,12.798060372547566,10.240834516011983,26.65891521508721,27.475588825416555,9.789694557132716,32.60017796164482,7.144040058269036,11.711868477258982,14.438040308626434,7.766972675904491,10.72346828857091,9.806949018749634,10.981758942940568,10.157892147742045,8.173201670428131,36.771350668212094,10.072997781375495,12.532125729999693,8.188731844376093,16.60727258301814,28.008042634668257,33.708731208633395,9.634520709833426,28.475851082814902,33.12594785677664,10.249789786716368,12.685418871477006,8.771547783832242,33.28072119189143,8.982238350092521,12.918745250990746,43.93075030333076,13.47863850896523,3.62807347003997,25.508927677271554,11.253554833916638,8.444032775640245,42.498379285698675,9.610666005105967,7.379093822224205,36.00816705047237,30.426180837328406,8.775011078916728,11.16382280176505,15.438728264512275,13.521220660670481,21.08703080366786,10.497808246933552,32.909090644269696,9.689875787546374,17.63843954176567,15.6855971642938,45.31402494864691,15.339237189502885,14.552025155986769,9.705090302191545,10.095066892841118,11.223633163819033,12.536459193433794,12.788737952706041,10.220548612000274,7.618559600285806,12.118727921329377,6.274982841946618,12.03543567156375,43.688285412360585,18.58143190139284,10.594388624593941,19.894181663832,8.441063537037323,17.87690171260296,11.916038573149526,32.11228819109637,12.086277371066473,30.78608740599445,14.42733397236946,32.61473322235501,9.350192620988926,21.86271468438594,14.305508691522622,10.957143576225727,18.772575648773525,9.17186278415972,12.631153335351256,9.413490709219685,42.74704542379443,13.89033757487553,10.299889748376957,9.48941231646043,25.587636126164856,15.411886126558416,7.3933227672447925,15.989704089659996,10.24267818686347,8.691596404674575,7.511556666978211,38.65539881256132,11.49272545895619,34.72077299671404,12.238715740503208,10.678964282852492,9.902400031875164,39.84946772951552,9.349851136947258,8.238074444772446,10.03960898887709,8.914859919850693,18.99341597818686,10.082227335612485,11.568551649983146,30.789550759581733,11.552679805051406,11.63973086180936,13.445989334501,13.786403796837147,11.955165588963574,9.632986319248698,5.383916029146138,21.262359580061453,11.263289057534474,9.244428998799505,9.67071402595275,12.155714626002165,8.84153576403028,8.50764684722781,9.102663300178785,11.059643807782807,10.700749814894086,7.742114666714664,38.660951252000935,17.130742946418646,8.22217656967501,10.835409308139745,13.943768002333147,7.848480594350401,10.807048043618684,21.409282426615125,9.748246675956482,32.68935640640427,9.539467580323713,39.86073593935956,10.458554989353239,29.764387634225145,27.966556572028402,11.895835157666655,10.759744445305572,33.37823241702255,33.93190562109226,36.75810977677612,12.947213315943351,22.339057706101936,12.131882803685217,9.487097091986161,8.579108740472511,37.553778562165014,21.48948206411442,31.013638528983662,11.70152872481216,16.65400801918544,35.61987549528233,9.247750178206484,31.507369124503295,9.925006031357777,10.165319004279466,10.50352123152124,14.680156706384428,30.910697425514446,13.318070365686486,10.450172666751497,32.936852498301015,32.134951706447076,13.495420368701819,42.465127474624786,9.880101430368377,34.35800702923335,11.562268551012505,11.094722369032217,21.914720768934266,10.878514121981771,36.620235714551605,37.52047573806532,30.846073790027127,10.050302449918279,25.354648285781042,32.790826221281435,13.625409335224756,13.373990525795483,32.10486560944472,14.815016983462758,21.039755290661713,12.557285125763347,19.886628836407933,19.302237452979593,19.85168767308721
Center 3 (Label -1),3.108770857276537,31.256208663355068,8.980847585865185,0.0,2.9305880632534125,3.881030072284833,6.520868118438301,4.607325467407154,3.6302515370608894,9.063462765817643,3.675051539033521,17.400575957722527,3.988418397097632,9.806350693689403,2.7774681200690967,20.623783439048058,4.139637335768344,18.499397324602306,31.778412579302756,5.123768431095141,6.809166444517076,3.6448087218846332,3.5230733603767606,48.40524639614447,4.8527717512848785,30.786332248412922,14.463553211004717,4.687600629877631,4.394420445773827,5.2870948828499715,33.8403882036218,11.377155198573282,9.927444030082745,3.1052705332682913,39.4888512256775,38.150300234118575,27.271204400132344,11.117570308186808,16.83993584561121,3.1825509116958393,6.259800905838106,10.226259442639796,24.26204060297531,16.632637690313896,4.0183509483152475,3.687357020464833,6.196000274674506,8.268798504031064,32.07009367086164,28.167643612223696,26.33028557001592,10.000593044339842,11.250278140383065,8.902095040228232,4.975616911003177,8.249618825654329,14.914839028507398,4.828880753640388,2.32940545978511,38.729352205629034,4.369098511464793,39.19087866117216,4.198545707676834,3.335719189640361,3.862581746752384,4.260913662460461,21.7149857034686,3.1005051710935545,3.817546222684754,5.107009051092099,30.011132170566587,16.759614223310596,9.04911645582356,17.51726645784459,7.7907861945589705,9.20884628456397,8.602324261461721,30.92885520709514,22.161245391770823,4.321557190980696,4.9486842820140575,12.770139896616138,4.4668914516638045,14.99467702876235,22.36924378558883,30.76497840418228,7.739007546759785,3.3993220616166515,5.087776020094503,33.06639508424172,2.8904795203301243,34.613066505031334,19.304445616702566,4.507502952100978,4.160228603862427,4.387310999825633,8.479972674376306,11.59544492045402,25.34881189367771,24.491268207765952,10.399054139409369,31.05053072846469,8.031034839713595,9.230857400772031,9.302304820748743,2.4411159104816837,4.657857811756715,4.724667150641635,6.967939961411758,5.334911611194048,4.942554670463779,34.832161512536345,7.5867739857264915,9.337561735724819,3.7337919086548497,13.65615412150559,22.995067880913613,32.727047432320525,6.3390171551620815,26.646989707075615,31.376275102105563,5.5248377254437475,9.746595040166596,2.884090636359942,31.24126470345227,4.956749650379929,7.682036228976537,39.95444545537223,9.88174998870102,8.418130147876566,23.16700355208851,4.790014963993124,5.604654144695578,40.13267492586336,4.624683019896493,2.6567434136373826,36.08786756742373,29.458779218920338,2.7474120527304233,6.5262525863193535,12.261493328345136,8.707767150778508,20.935683242333486,8.36825925156643,29.493159349656313,3.914391563862338,11.346485723726186,10.201114515108605,41.83414386993701,10.159208909687651,9.31299528665671,5.0699839521753844,10.100823922010337,6.901065771736606,8.819463282898509,9.981971112251914,4.327008166854135,4.064250597898448,7.498078395928661,5.911350860542508,6.402069461305244,41.05160901390279,14.496041963484386,3.5859233485844952,15.690099884776302,3.8908925417383853,13.94757835131585,5.323200329658482,30.56002501081134,5.025899054231384,29.587810917414817,9.00325892614174,30.65245582504048,4.029479525821301,19.93114440610123,9.441962889737484,4.717787010333861,17.892774340282532,7.578221135989528,7.622909258039652,5.667714510188852,40.86729094019956,8.254536148028219,4.4885849150936705,4.1970087895049595,23.540623994160214,9.898650859546997,3.0500797003538427,10.521917355645742,3.053268332383737,8.114395909088353,6.747658860735835,36.73058796282549,4.883541076073513,30.711267800098234,6.260607584455127,4.769373052181783,4.544468361692924,37.3212729386817,3.2631421848754405,4.153951379859156,4.294417188352933,6.770939911753417,19.112498196612407,5.4386268253826175,4.613196058940149,28.640612258665207,5.529820056443304,4.9105669748034115,7.378690834770657,9.333978182811608,7.375472209846286,6.157773869879759,7.1662796742259385,20.171881994322128,4.936323020364919,4.704955537137481,3.1546380776694547,6.332168588781113,4.259381526896593,3.968459346251649,8.332281408443384,10.448203294560654,3.9757512308503924,7.756255974989683,34.79947721397528,10.435070389175115,2.8530163529905552,7.965515860517096,8.126056979266155,2.9322592719346607,4.500452060466339,19.53405655456985,3.7682109458806687,27.707810920329734,3.009545871682353,35.714782746713055,4.6274049296486774,26.619445693426574,25.588154139744343,6.274485326486691,8.15608149845245,31.978180364763457,29.90306334981771,35.00667480447467,9.646562755796412,21.188828400495886,11.2134048570715,5.418631458114356,3.7650216767896056,34.637429715824545,18.94708759010296,25.358035754368366,4.74172919981387,10.985319507087947,34.49912536126824,4.246254748579513,26.95232203160651,5.21779551148162,6.479414871912953,4.548004615934755,8.387613322981153,26.834754249087446,7.916650820356359,6.1616950144902045,28.367516833889162,31.39636633054792,8.43039734867912,37.66913922813466,5.895486534283134,29.933216626096495,7.96089681301301,6.59734168937223,17.428037569971323,9.044935741486809,33.90646733920884,33.79593342198641,28.783742072346886,11.38747893505283,20.381718479053895,31.31211831370296,10.10256933597775,8.604033222313436,26.70839979894806,8.901781108253358,19.091418693507837,8.332046663138875,18.392269172456793,19.737424854844658,18.48637778728483
