timestamp,tau_J0,tau_J1,tau_J2,tau_J3,tau_J4,tau_J5,tau_J6
2024-07-19T15:46:09.652102,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.661990,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.672139,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.681780,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.691849,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.704415,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.718740,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.752342,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.794234,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.835601,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.876278,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.917250,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.958266,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:09.999536,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.040462,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.082596,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.124461,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.167905,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.215037,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.266162,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.316949,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.375290,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.433634,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.496085,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:10.559123,-0.22432845830917358,-17.260244369506836,-2.0064191818237305,17.772287368774414,0.465415358543396,2.593578338623047,-0.06971338391304016
2024-07-19T15:46:10.624149,-0.14895004034042358,-17.299917221069336,-2.0421247482299805,17.811960220336914,0.474570631980896,2.572521209716797,-0.01844385638833046
2024-07-19T15:46:10.694116,-0.2640013098716736,-17.220571517944336,-2.0064191818237305,17.811960220336914,0.474570631980896,2.572521209716797,-0.09992578625679016
2024-07-19T15:46:10.765635,1.9457764625549316,-17.184865951538086,0.16368591785430908,16.986764907836914,0.05251254141330719,2.541393280029297,-0.19147852063179016
2024-07-19T15:46:10.839804,0.11289077997207642,-16.954763412475586,-1.891367793083191,19.196542739868164,0.428794264793396,2.740978240966797,-0.17133691906929016
2024-07-19T15:46:10.918242,1.1959595680236816,-17.030141830444336,-0.5861309766769409,18.446725845336914,0.410483717918396,2.593578338623047,-0.08985498547554016
2024-07-19T15:46:10.996639,-0.9344725012779236,-17.260244369506836,-2.8276472091674805,18.260263442993164,0.492881178855896,2.645763397216797,-0.18140771985054016
2024-07-19T15:46:11.080457,0.18826919794082642,-17.450674057006836,-1.704905390739441,17.958749771118164,0.456260085105896,2.604564666748047,-0.10999658703804016
2024-07-19T15:46:11.167526,-0.14895004034042358,-17.605398178100586,-1.966746211051941,18.073801040649414,0.474570631980896,2.614635467529297,-0.15119531750679016
2024-07-19T15:46:11.257148,-0.2997068762779236,-17.105520248413086,-2.0421247482299805,17.811960220336914,0.465415358543396,2.551464080810547,-0.16126611828804016
2024-07-19T15:46:11.347889,-0.11324447393417358,-17.220571517944336,-1.931040644645691,17.696908950805664,0.456260085105896,2.541393280029297,-0.15119531750679016
2024-07-19T15:46:11.442239,-0.2997068762779236,-17.260244369506836,-2.0778303146362305,17.811960220336914,0.465415358543396,2.583507537841797,-0.16126611828804016
2024-07-19T15:46:11.539031,-0.2997068762779236,-17.299917221069336,-2.0778303146362305,17.847665786743164,0.456260085105896,2.583507537841797,-0.09992578625679016
2024-07-19T15:46:11.637998,-0.14895004034042358,-17.220571517944336,-2.0064191818237305,17.847665786743164,0.456260085105896,2.551464080810547,-0.14112451672554016
2024-07-19T15:46:11.742763,-0.07357162237167358,-17.260244369506836,-1.891367793083191,17.772287368774414,0.465415358543396,2.572521209716797,-0.08985498547554016
2024-07-19T15:46:11.849070,-0.22432845830917358,-17.220571517944336,-2.0064191818237305,17.772287368774414,0.465415358543396,2.562450408935547,-0.16126611828804016
2024-07-19T15:46:11.962453,-0.2640013098716736,-17.299917221069336,-2.0421247482299805,17.772287368774414,0.456260085105896,2.562450408935547,-0.15119531750679016
2024-07-19T15:46:12.078285,-0.14895004034042358,-17.299917221069336,-1.966746211051941,17.847665786743164,0.465415358543396,2.562450408935547,-0.12098291516304016
2024-07-19T15:46:12.194883,-0.18862289190292358,-17.220571517944336,-1.966746211051941,17.736581802368164,0.456260085105896,2.562450408935547,-0.16126611828804016
2024-07-19T15:46:12.315165,-0.18862289190292358,-17.220571517944336,-2.0421247482299805,17.772287368774414,0.465415358543396,2.583507537841797,-0.09992578625679016
2024-07-19T15:46:12.435159,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:12.557276,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:12.680493,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:12.809319,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:12.939988,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:13.070625,-0.18862289190292358,-17.220571517944336,-2.0421247482299805,17.811960220336914,0.447104811668396,2.562450408935547,-0.16126611828804016
2024-07-19T15:46:13.208454,-0.14895004034042358,-17.260244369506836,-1.966746211051941,17.811960220336914,0.465415358543396,2.551464080810547,-0.08985498547554016
2024-07-19T15:46:13.344815,-0.037866055965423584,-17.299917221069336,-2.0064191818237305,17.811960220336914,0.447104811668396,2.572521209716797,-0.14112451672554016
2024-07-19T15:46:13.475452,-0.002160489559173584,-16.954763412475586,-1.815989375114441,17.883371353149414,0.428794264793396,2.593578338623047,-0.14112451672554016
2024-07-19T15:46:13.607234,0.14859634637832642,-17.641103744506836,-1.704905390739441,17.847665786743164,0.437949538230896,2.572521209716797,-0.06971338391304016
2024-07-19T15:46:13.752244,-0.2640013098716736,-17.069814682006836,-2.1175031661987305,17.621530532836914,0.456260085105896,2.541393280029297,-0.13105371594429016
2024-07-19T15:46:13.896075,0.037512362003326416,-17.220571517944336,-1.780283808708191,17.847665786743164,0.456260085105896,2.572521209716797,-0.15119531750679016
2024-07-19T15:46:14.038918,-0.2997068762779236,-17.145193099975586,-2.0421247482299805,17.847665786743164,0.456260085105896,2.583507537841797,-0.10999658703804016
2024-07-19T15:46:14.193047,-0.14895004034042358,-17.260244369506836,-2.0064191818237305,17.736581802368164,0.447104811668396,2.572521209716797,-0.07978418469429016
2024-07-19T15:46:14.355076,-0.18862289190292358,-17.299917221069336,-2.0064191818237305,17.811960220336914,0.437949538230896,2.572521209716797,-0.08985498547554016
2024-07-19T15:46:14.516639,-0.14895004034042358,-17.220571517944336,-2.0064191818237305,17.772287368774414,0.465415358543396,2.572521209716797,-0.08985498547554016
2024-07-19T15:46:14.670686,-0.18862289190292358,-17.220571517944336,-2.0421247482299805,17.847665786743164,0.447104811668396,2.572521209716797,-0.08985498547554016
2024-07-19T15:46:14.821093,-0.18862289190292358,-17.299917221069336,-2.0064191818237305,17.883371353149414,0.456260085105896,2.572521209716797,-0.08985498547554016
2024-07-19T15:46:14.975390,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.811960220336914,0.456260085105896,2.562450408935547,-0.08985498547554016
2024-07-19T15:46:15.141064,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:15.313151,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:15.488687,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:15.664896,-0.14895004034042358,-17.220571517944336,-2.0064191818237305,17.736581802368164,0.447104811668396,2.562450408935547,-0.12098291516304016
2024-07-19T15:46:15.839117,-0.18862289190292358,-17.220571517944336,-1.966746211051941,17.811960220336914,0.447104811668396,2.583507537841797,-0.14112451672554016
2024-07-19T15:46:16.024044,-0.14895004034042358,-17.260244369506836,-2.0421247482299805,17.811960220336914,0.437949538230896,2.583507537841797,-0.14112451672554016
2024-07-19T15:46:16.204516,-0.14895004034042358,-17.184865951538086,-2.0064191818237305,17.736581802368164,0.456260085105896,2.562450408935547,-0.13105371594429016
2024-07-19T15:46:16.388335,-0.2640013098716736,-17.299917221069336,-1.966746211051941,17.772287368774414,0.447104811668396,2.562450408935547,-0.14112451672554016
2024-07-19T15:46:16.569054,-0.18862289190292358,-17.299917221069336,-2.0064191818237305,17.772287368774414,0.456260085105896,2.562450408935547,-0.15119531750679016
2024-07-19T15:46:16.756960,-0.18862289190292358,-17.299917221069336,-1.931040644645691,17.772287368774414,0.437949538230896,2.562450408935547,-0.09992578625679016
2024-07-19T15:46:16.944409,-0.18862289190292358,-17.260244369506836,-1.966746211051941,17.772287368774414,0.437949538230896,2.562450408935547,-0.15119531750679016
2024-07-19T15:46:17.177507,-0.2640013098716736,-17.260244369506836,-2.0064191818237305,17.811960220336914,0.447104811668396,2.572521209716797,-0.16126611828804016
2024-07-19T15:46:17.397304,-0.18862289190292358,-17.220571517944336,-2.0064191818237305,17.811960220336914,0.437949538230896,2.593578338623047,-0.08985498547554016
2024-07-19T15:46:17.603868,-0.14895004034042358,-17.260244369506836,-1.966746211051941,17.811960220336914,0.447104811668396,2.583507537841797,-0.05964258685708046
2024-07-19T15:46:17.805759,-0.14895004034042358,-17.220571517944336,-2.0064191818237305,17.772287368774414,0.465415358543396,2.551464080810547,-0.17133691906929016
2024-07-19T15:46:18.013908,-0.14895004034042358,-17.220571517944336,-1.966746211051941,17.811960220336914,0.465415358543396,2.572521209716797,-0.14112451672554016
2024-07-19T15:46:18.222771,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:18.475931,-0.22432845830917358,-17.299917221069336,-2.0421247482299805,17.736581802368164,0.456260085105896,2.562450408935547,-0.10999658703804016
2024-07-19T15:46:18.692293,-0.11324447393417358,-17.260244369506836,-1.966746211051941,17.811960220336914,0.456260085105896,2.562450408935547,-0.12098291516304016
2024-07-19T15:46:18.897667,-0.14895004034042358,-17.220571517944336,-1.966746211051941,17.772287368774414,0.447104811668396,2.572521209716797,-0.07978418469429016
2024-07-19T15:46:19.116996,-0.11324447393417358,-17.299917221069336,-2.0421247482299805,17.772287368774414,0.465415358543396,2.562450408935547,-0.15119531750679016
2024-07-19T15:46:19.337297,-0.18862289190292358,-17.260244369506836,-2.0064191818237305,17.772287368774414,0.447104811668396,2.593578338623047,-0.05964258685708046
2024-07-19T15:46:19.555898,-0.18862289190292358,-17.184865951538086,-2.0064191818237305,17.772287368774414,0.456260085105896,2.562450408935547,-0.06971338391304016
2024-07-19T15:46:19.789795,-0.07357162237167358,-17.260244369506836,-1.891367793083191,17.323984146118164,0.456260085105896,2.520336151123047,-0.08985498547554016
2024-07-19T15:46:20.065078,-0.11324447393417358,-16.994436264038086,-1.891367793083191,17.621530532836914,0.474570631980896,2.541393280029297,-0.08985498547554016
2024-07-19T15:46:20.316194,-0.22432845830917358,-17.105520248413086,-2.0421247482299805,17.811960220336914,0.456260085105896,2.551464080810547,-0.12098291516304016
2024-07-19T15:46:20.556047,-0.18862289190292358,-17.260244369506836,-1.891367793083191,17.883371353149414,0.465415358543396,2.572521209716797,-0.08985498547554016
2024-07-19T15:46:20.796118,-0.22432845830917358,-17.220571517944336,-2.0421247482299805,17.811960220336914,0.465415358543396,2.562450408935547,-0.06971338391304016
2024-07-19T15:46:21.038327,-0.11324447393417358,-17.260244369506836,-2.0064191818237305,17.811960220336914,0.465415358543396,2.572521209716797,-0.04957178607583046
2024-07-19T15:46:21.285562,-0.11324447393417358,-17.260244369506836,-1.966746211051941,17.811960220336914,0.456260085105896,2.583507537841797,-0.10999658703804016
2024-07-19T15:46:21.531055,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:21.774659,-0.18862289190292358,-17.260244369506836,-2.0064191818237305,17.811960220336914,0.447104811668396,2.551464080810547,-0.08985498547554016
2024-07-19T15:46:22.027994,-0.18862289190292358,-17.299917221069336,-2.0064191818237305,17.772287368774414,0.447104811668396,2.562450408935547,-0.09992578625679016
2024-07-19T15:46:22.278450,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:22.590904,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:22.855885,-0.11324447393417358,-17.299917221069336,-2.0064191818237305,17.772287368774414,0.456260085105896,2.562450408935547,-0.08985498547554016
2024-07-19T15:46:23.118566,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:23.389552,-0.22432845830917358,-17.260244369506836,-2.0421247482299805,17.772287368774414,0.456260085105896,2.551464080810547,-0.08985498547554016
2024-07-19T15:46:23.659335,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:23.930766,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:24.204418,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:24.483114,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:24.760429,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:25.094103,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:25.476772,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:25.820914,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:26.100321,-0.11324447393417358,-17.335622787475586,-1.931040644645691,17.772287368774414,0.437949538230896,2.572521209716797,-0.06971338391304016
2024-07-19T15:46:26.380794,-0.22432845830917358,-17.299917221069336,-2.0778303146362305,17.772287368774414,0.465415358543396,2.562450408935547,-0.15119531750679016
2024-07-19T15:46:26.663781,-0.18862289190292358,-17.299917221069336,-2.0064191818237305,17.811960220336914,0.465415358543396,2.572521209716797,-0.09992578625679016
2024-07-19T15:46:26.951857,-0.18862289190292358,-17.260244369506836,-2.0778303146362305,17.772287368774414,0.456260085105896,2.541393280029297,-0.13105371594429016
2024-07-19T15:46:27.255639,-0.14895004034042358,-17.260244369506836,-1.966746211051941,17.772287368774414,0.465415358543396,2.572521209716797,-0.09992578625679016
2024-07-19T15:46:27.559636,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
2024-07-19T15:46:27.856838,-0.18862289190292358,-17.145193099975586,-2.0064191818237305,17.847665786743164,0.392173171043396,2.510265350341797,-0.05964258685708046
