timestamp,q_d0,q_d1,q_d2,q_d3,q_d4,q_d5,q_d6
2024-07-19T15:46:09.652102,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.661990,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.672139,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.681780,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.691849,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.704415,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.718740,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.752342,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.794234,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.835601,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.876278,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.917250,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.958266,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:09.999536,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.040462,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.082596,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.124461,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.167905,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.215037,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.266162,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.316949,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.375290,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.433634,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.496085,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:10.559123,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:10.624149,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:10.694116,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:10.765635,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:10.839804,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:10.918242,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:10.996639,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.080457,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.167526,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.257148,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.347889,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.442239,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.539031,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.637998,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.742763,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.849070,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:11.962453,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:12.078285,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:12.194883,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:12.315165,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:12.435159,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:12.557276,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:12.680493,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:12.809319,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:12.939988,-1.8831357469583145,-0.1403021048642264,0.5155441961208314,-2.6733181316420347,0.1833278508716159,2.5999290779961233,0.9505330432558226
2024-07-19T15:46:13.070625,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:13.208454,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:13.344815,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:13.475452,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:13.607234,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:13.752244,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:13.896075,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:14.038918,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:14.193047,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:14.355076,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
2024-07-19T15:46:14.516639,-1.8832582190706018,-0.1402857458854079,0.5155935439226915,-2.673345023243985,0.18331496092567928,2.5999592913359573,0.9505397830841442
