timestamp,tau_ext0,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6
2024-07-18T18:28:44.263011,-0.1348404999811591,0.25251505456546647,-0.33259624119089953,-0.04133836878634288,0.07005873409147423,0.1872727863827204,-0.11379110619721255
2024-07-18T18:28:44.272927,-0.15916718775021158,0.25903298333245994,-0.35458518689714824,-0.042223897833948316,0.07184110960632775,0.18820468901650775,-0.11472049727317282
2024-07-18T18:28:44.282642,-0.21143068855777672,0.2529826299899254,-0.4129173341354321,-0.029329707200083124,0.07439576957208628,0.19203323960903748,-0.11485879361810734
2024-07-18T18:28:44.294751,-0.1723852099168852,0.25261092161963133,-0.3771795830507816,-0.03635518186255329,0.07127508406319782,0.18887501148284122,-0.11388797721549757
2024-07-18T18:28:44.306296,-0.16883933248715494,0.25312720891923585,-0.3705069293883303,-0.03842473578826482,0.07100300746040958,0.18839157804868237,-0.11394790728006297
2024-07-18T18:28:44.320776,-0.17108126832206214,0.2443268222007648,-0.3743196775908708,-0.03160467171390481,0.07085127896360464,0.19034327672767776,-0.11426688348943836
2024-07-18T18:28:44.338703,-0.17283009811588362,0.24423857860655088,-0.37532638336458374,-0.03574705278445726,0.07069442565500547,0.18907912712908473,-0.11258841107133259
2024-07-18T18:28:44.364280,-0.17422040243540796,0.24693463656739406,-0.36648222619089493,-0.044959598869441855,0.07192869499279812,0.18536974421571986,-0.11263411795328958
2024-07-18T18:28:44.405399,-0.17807075090658805,0.24187638695476077,-0.3659372768591788,-0.02537061182397153,0.07203668452436061,0.18587998164883357,-0.11612893468886318
2024-07-18T18:28:44.446281,-0.14013601403281145,0.23443251219242336,-0.3318535680868983,-0.022814780346552745,0.06916696801151498,0.18882110718318254,-0.11639319682476694
2024-07-18T18:28:44.487286,-0.17673097069041732,0.2507385320497527,-0.37231640214829403,-0.03725280058120248,0.07238931019719863,0.1876830075297828,-0.11272196751503216
2024-07-18T18:28:44.529323,-0.18011507350198783,0.24979881518319133,-0.3769116654993696,-0.029086948163269247,0.07264230291550113,0.18970192302367245,-0.10809138377254227
2024-07-18T18:28:44.571255,-0.175027315165838,0.253660478573514,-0.3761479771304686,-0.03440176849253693,0.07226198889465614,0.18461289557206992,-0.110568783364868
