timestamp,de0,de1,de2,de3,de4,de5,de6
2024-07-18T18:28:46.231560,"[-9.22251799e-04 -6.98407291e-05 -3.10586902e-04  2.77791058e-04
 -3.16462207e-04 -2.33955845e-04 -7.97940258e-04]"
2024-07-18T18:28:46.324393,"[ 0.00051848 -0.00165087 -0.00181122 -0.00073702  0.00027515  0.00043041
 -0.0009208 ]"
2024-07-18T18:28:46.419884,"[-8.58515657e-05 -8.48247480e-04 -2.29580004e-04 -3.76594255e-04
  6.02044190e-04  2.39860084e-04  5.70652821e-04]"
2024-07-18T18:28:46.518101,"[-2.35607157e-04 -6.37550042e-04  7.12622109e-04 -1.28811404e-03
  5.49452380e-04  4.74601279e-05 -3.85649486e-04]"
2024-07-18T18:28:46.622706,"[ 0.00051311  0.00046858 -0.00021015  0.00015075 -0.00340592 -0.00026248
 -0.00065113]"
2024-07-18T18:28:46.731679,"[-0.00045023 -0.00016042 -0.00038213  0.00033879  0.00032037 -0.00048812
  0.00119967]"
2024-07-18T18:28:46.839104,"[-2.69272199e-04  9.42424600e-04 -4.33813693e-04 -3.44450829e-04
  3.81227958e-04  7.29449683e-05  6.43104107e-04]"
2024-07-18T18:28:46.951622,"[-7.48605231e-04 -5.87376582e-04  3.17639471e-04  1.81718250e-03
 -1.98977047e-05  2.73203645e-04  2.07892692e-03]"
2024-07-18T18:28:47.064329,"[-5.84405078e-04  2.30927128e-03 -3.09984937e-04  4.52610693e-04
 -9.54130829e-04  5.67474834e-05  2.65397934e-03]"
2024-07-18T18:28:47.171757,"[-1.18787587e-03 -7.28240749e-04 -2.35542404e-04 -7.08167931e-04
  4.84607973e-04  3.56438798e-03 -7.87108260e-06]"
2024-07-18T18:28:47.289959,"[-0.00228826 -0.00139088  0.00100691  0.00084412  0.00038984  0.00087851
  0.00141309]"
2024-07-18T18:28:47.406693,"[ 2.02776423e-03 -6.86066500e-04 -7.57807451e-04 -1.52380667e-03
 -2.91530371e-05  6.04051495e-04  3.85001914e-05]"
2024-07-18T18:28:47.524240,"[ 0.00065483 -0.0003704  -0.00018264  0.00082937 -0.0003034  -0.0005103
 -0.00166187]"
2024-07-18T18:28:47.647901,"[-0.00037191  0.00022566 -0.00034938  0.00148109  0.0002275   0.00011751
  0.00166356]"
2024-07-18T18:28:47.777734,"[-0.0002285   0.00261845  0.00235445  0.00015073  0.0005279   0.00496045
 -0.0009062 ]"
2024-07-18T18:28:47.906186,"[ 2.20608301e-03  5.82176833e-04 -1.75812238e-03  3.74903802e-04
 -1.07552483e-05  2.47317881e-04  7.15032737e-05]"
2024-07-18T18:28:48.034945,"[-0.00012032  0.00038733  0.0009311   0.00071515  0.00022474  0.00028458
 -0.00124457]"
2024-07-18T18:28:48.163779,"[ 0.00013499 -0.00093689 -0.0014571   0.00150323 -0.00061537  0.00021904
  0.00897841]"
2024-07-18T18:28:48.298939,"[ 0.00194053 -0.00017302  0.00029142  0.00211699 -0.00055689  0.00480457
  0.00161838]"
2024-07-18T18:28:48.442484,"[ 5.70779751e-04 -2.79515559e-03 -2.08185868e-05  7.15244688e-03
  4.32775832e-05  9.42206452e-04  5.07743609e-04]"
2024-07-18T18:28:48.586261,"[ 0.00132653 -0.00213557 -0.00013826  0.00508465 -0.00019001  0.00094226
 -0.0009382 ]"
2024-07-18T18:28:48.729821,"[-1.16427607e-03  1.25859681e-03 -9.05010505e-04 -6.94110236e-05
 -1.05764476e-04 -2.14029895e-04  2.94983484e-04]"
2024-07-18T18:28:48.919286,"[-1.42711437e-03 -1.78454936e-03  1.89887284e-04 -3.55062767e-03
  7.78625173e-05 -7.91408541e-04 -1.45839427e-03]"
2024-07-18T18:28:49.065627,"[-0.00228092 -0.00021327 -0.00230673 -0.0074802  -0.00051573 -0.00080204
 -0.00200301]"
2024-07-18T18:28:49.218350,"[ 4.52742739e-03 -8.54639274e-03 -9.27252372e-04  1.72715617e-04
  1.93320200e-05 -2.16839700e-04 -1.28982256e-05]"
2024-07-18T18:28:49.382367,"[-0.00186534 -0.0028108  -0.00227118  0.00083184  0.00024405  0.00033807
  0.00297242]"
2024-07-18T18:28:49.542378,"[-0.00072489  0.00024226 -0.00057136  0.00021661 -0.00011197  0.00032054
 -0.00138831]"
2024-07-18T18:28:49.695169,"[ 1.08516914e-02 -1.42851675e-02  1.11481656e-02  2.67486615e-02
 -9.71007664e-05  4.83979249e-03  2.03053715e-03]"
2024-07-18T18:28:49.852233,"[-0.00051131  0.0001065  -0.00617541 -0.02080692  0.00043071 -0.00167588
 -0.00093917]"
2024-07-18T18:28:50.006492,"[-0.0163272   0.00813118 -0.01169653 -0.02238669  0.00038046 -0.0013156
  0.00189215]"
2024-07-18T18:28:50.162613,"[ 0.01433926 -0.00833721  0.02237488  0.06549283 -0.00042964  0.02094258
  0.00060323]"
2024-07-18T18:28:50.322427,"[-0.00530751 -0.00042561 -0.00228556 -0.01135199 -0.00013226  0.000759
 -0.00125378]"
2024-07-18T18:28:50.486792,"[-0.00435872  0.00310753 -0.00256869  0.00102309  0.00560276 -0.00188923
 -0.00084108]"
2024-07-18T18:28:50.653825,"[-2.12521017e-03  2.82389244e-03  1.14698152e-02  6.15656335e-03
 -1.14398037e-05 -3.50373742e-04 -3.94348545e-04]"
2024-07-18T18:28:50.819563,"[ 0.01379255 -0.00145082 -0.003552    0.00936984 -0.00259     0.00844261
 -0.00047995]"
2024-07-18T18:28:50.993449,"[ 1.51610818e-03 -2.44270146e-03  1.47131161e-03  6.52536083e-03
  1.55046242e-04  7.88388792e-05  5.26244355e-04]"
2024-07-18T18:28:51.171888,"[-0.00950817 -0.00235159 -0.01532398 -0.01179282  0.00126502 -0.00078733
 -0.00128288]"
2024-07-18T18:28:51.357730,"[-0.00022352 -0.00084546  0.00055235 -0.01300447  0.0011195  -0.00076272
  0.000964  ]"
2024-07-18T18:28:51.538548,"[ 2.50361338e-04  3.00248410e-03  2.00556220e-05  1.36183228e-03
 -1.12172773e-03  1.14447370e-04  1.15051708e-04]"
2024-07-18T18:28:51.727879,"[ 1.24498751e-02  4.15695469e-03  9.28849252e-03  1.26867485e-02
  3.67895367e-05 -9.45457136e-04 -3.20713945e-03]"
2024-07-18T18:28:51.922726,"[-0.00757006  0.0023063  -0.00899865 -0.01821186  0.00715989 -0.00137141
  0.00033403]"
2024-07-18T18:28:52.116764,"[-1.96077259e-03 -1.04975167e-03 -2.70892935e-03 -1.94248015e-03
 -1.17095200e-04 -3.53748185e-04 -1.52100368e-05]"
2024-07-18T18:28:52.311757,"[ 0.01271526 -0.00891668  0.01694828  0.02239407  0.00010381  0.00365782
  0.00181738]"
2024-07-18T18:28:52.511695,"[-0.00054086 -0.00332973 -0.01042458 -0.00363765  0.00340461  0.0006671
 -0.00124794]"
2024-07-18T18:28:52.714085,"[ 0.00108409 -0.00505394 -0.00015983 -0.00064926  0.00093409  0.00110265
  0.00060865]"
2024-07-18T18:28:52.920056,"[ 2.01504773e-02  2.31012615e-02  2.82803332e-02  2.23286629e-02
 -7.03806106e-03 -9.45395271e-03 -1.58679894e-05]"
2024-07-18T18:28:53.122138,"[-7.07665635e-04  1.42061311e-03 -9.21227086e-04 -1.01707087e-02
  2.94648823e-05  7.29646180e-04 -2.98118119e-03]"
2024-07-18T18:28:53.339994,"[ 9.22479192e-04  1.44099921e-03  1.34924715e-03 -2.41589367e-04
 -6.02811786e-04 -2.98412908e-05 -1.58986593e-03]"
2024-07-18T18:28:53.546061,"[ 0.00063992  0.00133926  0.00318486  0.0006268   0.00013911  0.0002409
 -0.00077291]"
2024-07-18T18:28:53.796197,"[-0.00059919 -0.00013539  0.00067789  0.00014212 -0.00065269  0.00028144
 -0.00183556]"
2024-07-18T18:28:54.008492,"[ 1.54044519e-04 -2.03165719e-03 -5.56626441e-04  3.20787040e-05
 -2.23200105e-04 -8.18210335e-04  1.57703311e-03]"
2024-07-18T18:28:54.221977,"[ 1.30162677e-03 -5.94525482e-04 -4.07348610e-04  3.58058534e-04
 -6.36244086e-04 -7.94017844e-05  1.53988626e-03]"
2024-07-18T18:28:54.445823,"[ 0.00074601  0.00063397  0.00010424 -0.00022795  0.00054129 -0.00123876
 -0.0012046 ]"
2024-07-18T18:28:54.666850,"[ 7.57978956e-04 -1.02230751e-03 -9.16736980e-04  1.05382358e-03
  3.50265859e-04  3.82953924e-04 -6.18042956e-05]"
2024-07-18T18:28:54.884886,"[-4.46504715e-04  5.45939221e-04  1.37621271e-04 -7.28379179e-04
 -2.06574742e-04 -5.90051452e-05  2.50335640e-04]"
2024-07-18T18:28:55.118962,"[-0.00011436 -0.00030575  0.00070034 -0.00149038  0.00044927  0.00025596
 -0.00128386]"
2024-07-18T18:28:55.350950,"[-0.00057557 -0.0005776  -0.00063986 -0.00021432 -0.00081752  0.00019529
 -0.00121284]"
2024-07-18T18:28:55.584266,"[ 3.09009091e-05  1.16776308e-04 -4.41194423e-05 -1.05522188e-04
 -9.06065076e-04  2.27376707e-03  7.14091586e-04]"
2024-07-18T18:28:55.817531,"[-0.00179618  0.00048876  0.00042749 -0.00031704 -0.00044976  0.00028777
 -0.00270604]"
2024-07-18T18:28:56.050308,"[ 5.34259811e-05 -6.93722298e-04  8.02562374e-04  1.76684276e-03
  2.63247671e-04 -5.19428198e-05 -1.85467440e-03]"
2024-07-18T18:28:56.282582,"[-0.00120935  0.00049174 -0.0010958  -0.00070957 -0.00073668 -0.00032289
  0.00280643]"
2024-07-18T18:28:56.516145,"[-7.52113996e-04  1.73189043e-03  7.11867027e-04 -1.01624795e-03
 -2.85910096e-04 -1.47876110e-05 -6.18973811e-04]"
2024-07-18T18:28:56.751195,"[ 0.00014565  0.00062595 -0.00045099 -0.00039308  0.00011388 -0.00026433
  0.00044174]"
2024-07-18T18:28:56.985956,"[-4.96821120e-04 -6.50089794e-04 -3.64730395e-04 -1.24438319e-04
 -1.37871154e-03 -7.59932087e-05 -2.46640233e-04]"
2024-07-18T18:28:57.223364,"[ 4.16304742e-04  7.68961135e-04  6.83601518e-04 -9.24329411e-06
  3.46100004e-04  5.42128475e-04 -6.03040559e-04]"
2024-07-18T18:28:57.474222,"[ 0.0007107   0.00083079  0.00045498  0.00093056 -0.0005903  -0.00011293
  0.00081723]"
2024-07-18T18:28:57.721446,"[ 5.04728195e-05  1.56059951e-04  9.01372431e-04  1.11211067e-03
  1.96350944e-04 -7.31011306e-05 -1.25658130e-03]"
