timestamp,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38
2024-07-12T15:34:14.242932,0.20149162198252654,-1.0
2024-07-12T15:34:14.265977,0.20149162198252654,-1.0
2024-07-12T15:34:14.295570,0.20149166576575128,-1.0
2024-07-12T15:34:14.342221,0.2014943707604743,-1.0
2024-07-12T15:34:14.408292,0.201491587096296,-1.0
2024-07-12T15:34:14.490323,0.20149123413921605,-1.0
2024-07-12T15:34:14.596173,0.20148979385575091,-1.0
2024-07-12T15:34:14.714697,0.2014918588415503,-1.0
2024-07-12T15:34:14.843520,0.1988774443223285,-1.0
2024-07-12T15:34:14.984141,0.19913239240234018,-1.0
2024-07-12T15:34:15.133151,0.1985738789861593,-1.0
2024-07-12T15:34:15.307742,0.19913411810714657,-1.0
2024-07-12T15:34:15.501119,0.1990723334603804,-1.0
2024-07-12T15:34:15.701923,0.19947987163034586,-1.0
2024-07-12T15:34:15.913583,0.1996199270388511,-1.0
2024-07-12T15:34:16.139142,0.19968847358013703,-1.0
2024-07-12T15:34:16.375552,0.1997350004721652,-1.0
2024-07-12T15:34:16.630901,0.1997344305360969,-1.0
2024-07-12T15:34:16.901754,0.19969568380651145,-1.0
2024-07-12T15:34:17.190292,0.19972307348076834,-1.0
2024-07-12T15:34:17.500372,0.20063443359977004,-1.0
2024-07-12T15:34:17.819699,0.20139735272795473,-1.0
2024-07-12T15:34:18.158517,0.20139464368402388,-1.0
2024-07-12T15:34:18.502384,0.20139732083499334,-1.0
2024-07-12T15:34:18.862443,0.2013971144269673,-1.0
2024-07-12T15:34:19.262090,0.2014080802336469,-1.0
2024-07-12T15:34:19.672009,0.20140219662316974,-1.0
2024-07-12T15:34:20.136940,0.20139779734474889,-1.0
2024-07-12T15:34:20.568811,0.20140062107168671,-1.0
2024-07-12T15:34:21.071110,0.20140209371183454,-1.0
2024-07-12T15:34:21.544245,0.2005072402856871,-1.0
2024-07-12T15:34:22.013653,0.1990370109939287,-1.0
2024-07-12T15:34:22.490345,0.19948499533026387,-1.0
2024-07-12T15:34:22.984882,0.19960743711636866,-1.0
2024-07-12T15:34:23.515254,0.19974536112854233,-1.0
2024-07-12T15:34:24.096536,0.19979001592081153,-1.0
2024-07-12T15:34:24.634481,0.19987366371364734,-1.0
2024-07-12T15:34:25.210345,0.19989012788006605,-1.0
2024-07-12T15:34:25.803295,0.1999024521871261,-1.0
2024-07-12T15:34:26.437143,0.19985818914326095,-1.0
2024-07-12T15:34:27.038277,0.1997537522773144,-1.0
2024-07-12T15:34:27.676178,0.19981475502083504,-1.0
2024-07-12T15:34:28.362096,0.20145958870545377,-1.0
2024-07-12T15:34:29.027612,0.2014454095810544,-1.0
2024-07-12T15:34:29.705927,0.20142352952077514,-1.0
2024-07-12T15:34:30.463550,0.20143223697531895,-1.0
2024-07-12T15:34:31.242189,0.2014372443817452,-1.0
2024-07-12T15:34:31.958875,0.2014344058252915,-1.0
2024-07-12T15:34:32.726813,0.20143653625098878,-1.0
2024-07-12T15:34:33.476702,0.20143438619218662,-1.0
2024-07-12T15:34:34.239886,0.2014378322401985,-1.0
2024-07-12T15:34:35.010402,0.2011600729284622,-1.0
2024-07-12T15:34:35.841635,0.1991864303381175,-1.0
2024-07-12T15:34:36.652009,0.199887272314922,-1.0
2024-07-12T15:34:37.513252,0.199939030202372,-1.0
2024-07-12T15:34:38.391244,0.1999006790864959,-1.0
2024-07-12T15:34:39.419175,0.19989662707014746,-1.0
2024-07-12T15:34:40.403338,0.19988864683251428,-1.0
2024-07-12T15:34:41.296907,0.19989157331321594,-1.0
2024-07-12T15:34:42.269704,0.1999204497346647,-1.0
2024-07-12T15:34:43.175181,0.19987350315295047,-1.0
2024-07-12T15:34:44.147199,0.199414500068671,-1.0
2024-07-12T15:34:45.117773,0.20152951884870446,-1.0
2024-07-12T15:34:46.071815,0.2014706013159012,-1.0
2024-07-12T15:34:47.101164,0.20147354520084304,-1.0
