index,time,tau_J0,tau_J1,tau_J2,tau_J3,tau_J4,tau_J5,tau_J6,tau_J_d0,tau_J_d1,tau_J_d2,tau_J_d3,tau_J_d4,tau_J_d5,tau_J_d6,tau_ext0,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,q0,q1,q2,q3,q4,q5,q6,q_d0,q_d1,q_d2,q_d3,q_d4,q_d5,q_d6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq_d0,dq_d1,dq_d2,dq_d3,dq_d4,dq_d5,dq_d6,e0,e1,e2,e3,e4,e5,e6,de0,de1,de2,de3,de4,de5,de6,etau_J0,etau_J1,etau_J2,etau_J3,etau_J4,etau_J5,etau_J6,label
1,0.0,-0.3393797278404236,-47.6179084777832,1.917225956916809,19.081491470336914,0.308860182762146,2.184337615966797,0.02183934673666954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30229425527955134,0.37981178206235994,-0.1880250583661422,-0.41049110385415993,-0.22014935042394881,-0.0798214333099691,-0.041320582954983524,-1.1924800067255712,0.8093977467120465,0.06523861032201532,-1.5920612846871052,-0.06828699229749632,2.407439847098456,0.8342290692631568,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,0.0008820831532662947,-0.0011532058582040402,0.0016498468381377618,-0.0001779490729745147,-0.0005968070846544913,0.00015103709676644254,-0.0029787098950510844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317469716174642e-05,6.38457603365783e-05,-0.0001455137520505606,1.2604515323699772e-05,2.8562378552227097e-05,-4.8348408136611454e-05,-1.4114440733958844e-06,-0.0008820831532662947,0.0011532058582040402,-0.0016498468381377618,0.0001779490729745147,0.0005968070846544913,-0.00015103709676644254,0.0029787098950510844,0.3393797278404236,47.6179084777832,-1.917225956916809,-19.081491470336914,-0.308860182762146,-2.184337615966797,-0.02183934673666954,0
2,0.005002110003260896,-0.3393797278404236,-47.6179084777832,1.917225956916809,19.081491470336914,0.308860182762146,2.184337615966797,0.02183934673666954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30229425527955134,0.37981178206235994,-0.1880250583661422,-0.41049110385415993,-0.22014935042394881,-0.0798214333099691,-0.041320582954983524,-1.1924800067255712,0.8093977467120465,0.06523861032201532,-1.5920612846871052,-0.06828699229749632,2.407439847098456,0.8342290692631568,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,0.0008820831532662947,-0.0011532058582040402,0.0016498468381377618,-0.0001779490729745147,-0.0005968070846544913,0.00015103709676644254,-0.0029787098950510844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317469716174642e-05,6.38457603365783e-05,-0.0001455137520505606,1.2604515323699772e-05,2.8562378552227097e-05,-4.8348408136611454e-05,-1.4114440733958844e-06,-0.0008820831532662947,0.0011532058582040402,-0.0016498468381377618,0.0001779490729745147,0.0005968070846544913,-0.00015103709676644254,0.0029787098950510844,0.3393797278404236,47.6179084777832,-1.917225956916809,-19.081491470336914,-0.308860182762146,-2.184337615966797,-0.02183934673666954,0
3,0.01001000902033411,-0.2640013098716736,-47.73295974731445,1.952931523323059,19.045785903930664,0.299704909324646,2.195323944091797,0.011768546886742115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2899210653291248,0.3773353900848632,-0.17695664827278185,-0.41021398082615074,-0.22057846232491185,-0.07890306360204508,-0.03992589886971783,-1.1924853134455493,0.8094063025217152,0.06523610466823242,-1.592058750615235,-0.06828585219103991,2.4074365066285743,0.8342291285489534,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,-0.0007352686495276082,0.0009930167202145171,0.00019426130500779405,0.00010408636784405951,9.874256529399861e-05,-0.00021622236602222446,-0.002505632539543516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84814171398618e-05,5.528995066783615e-05,-0.00014300809826765792,1.0070443453580324e-05,2.742227209581727e-05,-4.5007938255015034e-05,-1.4707298700011862e-06,0.0007352686495276082,-0.0009930167202145171,-0.00019426130500779405,-0.00010408636784405951,-9.874256529399861e-05,0.00021622236602222446,0.002505632539543516,0.2640013098716736,47.73295974731445,-1.952931523323059,-19.045785903930664,-0.299704909324646,-2.195323944091797,-0.011768546886742115,0
4,0.015012090996606275,-0.2640013098716736,-47.73295974731445,1.952931523323059,19.045785903930664,0.299704909324646,2.195323944091797,0.011768546886742115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2899210653291248,0.3773353900848632,-0.17695664827278185,-0.41021398082615074,-0.22057846232491185,-0.07890306360204508,-0.03992589886971783,-1.1924853134455493,0.8094063025217152,0.06523610466823242,-1.592058750615235,-0.06828585219103991,2.4074365066285743,0.8342291285489534,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,-0.0007352686495276082,0.0009930167202145171,0.00019426130500779405,0.00010408636784405951,9.874256529399861e-05,-0.00021622236602222446,-0.002505632539543516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84814171398618e-05,5.528995066783615e-05,-0.00014300809826765792,1.0070443453580324e-05,2.742227209581727e-05,-4.5007938255015034e-05,-1.4707298700011862e-06,0.0007352686495276082,-0.0009930167202145171,-0.00019426130500779405,-0.00010408636784405951,-9.874256529399861e-05,0.00021622236602222446,0.002505632539543516,0.2640013098716736,47.73295974731445,-1.952931523323059,-19.045785903930664,-0.299704909324646,-2.195323944091797,-0.011768546886742115,0
5,0.01999463202082552,-0.2997068762779236,-47.73295974731445,1.952931523323059,19.045785903930664,0.299704909324646,2.195323944091797,-0.008373054675757885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31169404590845345,0.3768349478600837,-0.19511056513132372,-0.4108384816160162,-0.21956353976748683,-0.07759075217835053,-0.04012397697746255,-1.192482552584778,0.8094065482450866,0.06523610466823242,-1.5920594678331048,-0.0682858565714377,2.407439681654862,0.8342324126241961,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,-0.0006175338604555206,0.0004898217564219844,-0.0002602132635742411,0.00044153557329156527,-0.0002474599094178262,-0.00025850375791003246,-0.0017263255665403525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572055636852816e-05,5.504422729640801e-05,-0.00014300809826765792,1.0787661323341524e-05,2.742665249359788e-05,-4.818296454267568e-05,-4.754805112749949e-06,0.0006175338604555206,-0.0004898217564219844,0.0002602132635742411,-0.00044153557329156527,0.0002474599094178262,0.00025850375791003246,0.0017263255665403525,0.2997068762779236,47.73295974731445,-1.952931523323059,-19.045785903930664,-0.299704909324646,-2.195323944091797,0.008373054675757885,0
6,0.024997650005389005,-0.2997068762779236,-47.73295974731445,1.952931523323059,19.045785903930664,0.299704909324646,2.195323944091797,-0.008373054675757885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31169404590845345,0.3768349478600837,-0.19511056513132372,-0.4108384816160162,-0.21956353976748683,-0.07759075217835053,-0.04012397697746255,-1.192482552584778,0.8094065482450866,0.06523610466823242,-1.5920594678331048,-0.0682858565714377,2.407439681654862,0.8342324126241961,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,-0.0006175338604555206,0.0004898217564219844,-0.0002602132635742411,0.00044153557329156527,-0.0002474599094178262,-0.00025850375791003246,-0.0017263255665403525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572055636852816e-05,5.504422729640801e-05,-0.00014300809826765792,1.0787661323341524e-05,2.742665249359788e-05,-4.818296454267568e-05,-4.754805112749949e-06,0.0006175338604555206,-0.0004898217564219844,0.0002602132635742411,-0.00044153557329156527,0.0002474599094178262,0.00025850375791003246,0.0017263255665403525,0.2997068762779236,47.73295974731445,-1.952931523323059,-19.045785903930664,-0.299704909324646,-2.195323944091797,0.008373054675757885,0
7,0.029993603006005287,-0.3393797278404236,-47.69328689575195,1.952931523323059,19.081491470336914,0.299704909324646,2.174266815185547,-0.01844385638833046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29953303935049613,0.3905587930923759,-0.19043230085035018,-0.4218018152026447,-0.22030204556848568,-0.07886367281955532,-0.04160121284360635,-1.1924798657297513,0.8094034371883801,0.065233970879183,-1.5920613612555727,-0.06828585657146241,2.4074420257144253,0.8342335320925863,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,0.0006260151521359764,0.00020520228784230078,-0.006194709186593868,-0.0008467472390034301,-0.0002536818403445416,0.000469660320656469,-0.0012024568196446462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.303370134183808e-05,5.815528400288095e-05,-0.0001408743092182474,1.268108379126609e-05,2.742665251831422e-05,-5.052702410601739e-05,-5.874273502959326e-06,-0.0006260151521359764,-0.00020520228784230078,0.006194709186593868,0.0008467472390034301,0.0002536818403445416,-0.000469660320656469,0.0012024568196446462,0.3393797278404236,47.69328689575195,-1.952931523323059,-19.081491470336914,-0.299704909324646,-2.174266815185547,0.01844385638833046,0
8,0.03500564000569284,-0.3393797278404236,-47.69328689575195,1.952931523323059,19.081491470336914,0.299704909324646,2.174266815185547,-0.01844385638833046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29953303935049613,0.3905587930923759,-0.19043230085035018,-0.4218018152026447,-0.22030204556848568,-0.07886367281955532,-0.04160121284360635,-1.1924798657297513,0.8094034371883801,0.065233970879183,-1.5920613612555727,-0.06828585657146241,2.4074420257144253,0.8342335320925863,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,0.0006260151521359764,0.00020520228784230078,-0.006194709186593868,-0.0008467472390034301,-0.0002536818403445416,0.000469660320656469,-0.0012024568196446462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.303370134183808e-05,5.815528400288095e-05,-0.0001408743092182474,1.268108379126609e-05,2.742665251831422e-05,-5.052702410601739e-05,-5.874273502959326e-06,-0.0006260151521359764,-0.00020520228784230078,0.006194709186593868,0.0008467472390034301,0.0002536818403445416,-0.000469660320656469,0.0012024568196446462,0.3393797278404236,47.69328689575195,-1.952931523323059,-19.081491470336914,-0.299704909324646,-2.174266815185547,0.01844385638833046,0
9,0.03999619701062329,-0.2997068762779236,-47.77263259887695,1.917225956916809,19.081491470336914,0.290549635887146,2.205394744873047,-0.02851465716958046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33516100043822805,0.3891125869856158,-0.21973905792647178,-0.4215695893054071,-0.22071127873100813,-0.0794910385337038,-0.04329650787607418,-1.1924821788761177,0.8094107899730251,0.06523858396689534,-1.5920612552883038,-0.06828483931885825,2.407438566517244,0.8342346641524059,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,7.92595397500302e-05,0.0019038128532128046,0.0005101960805888633,-4.152949465120363e-05,0.0002961607723331151,-0.0008865525179595061,-0.0008351211028159595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.534684770828861e-05,5.080249935796033e-05,-0.00014548739693058532,1.2575116522306473e-05,2.640939991414848e-05,-4.706782692487366e-05,-7.006333322512326e-06,-7.92595397500302e-05,-0.0019038128532128046,-0.0005101960805888633,4.152949465120363e-05,-0.0002961607723331151,0.0008865525179595061,0.0008351211028159595,0.2997068762779236,47.77263259887695,-1.917225956916809,-19.081491470336914,-0.290549635887146,-2.205394744873047,0.02851465716958046,0
10,0.04500460100825876,-0.2997068762779236,-47.77263259887695,1.917225956916809,19.081491470336914,0.290549635887146,2.205394744873047,-0.02851465716958046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33516100043822805,0.3891125869856158,-0.21973905792647178,-0.4215695893054071,-0.22071127873100813,-0.0794910385337038,-0.04329650787607418,-1.1924821788761177,0.8094107899730251,0.06523858396689534,-1.5920612552883038,-0.06828483931885825,2.407438566517244,0.8342346641524059,-1.1923868320284094,0.809461592472383,0.06509309656996476,-1.5920486801717815,-0.0682584299189441,2.4073914986903193,0.8342276578190834,7.92595397500302e-05,0.0019038128532128046,0.0005101960805888633,-4.152949465120363e-05,0.0002961607723331151,-0.0008865525179595061,-0.0008351211028159595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.534684770828861e-05,5.080249935796033e-05,-0.00014548739693058532,1.2575116522306473e-05,2.640939991414848e-05,-4.706782692487366e-05,-7.006333322512326e-06,-7.92595397500302e-05,-0.0019038128532128046,-0.0005101960805888633,4.152949465120363e-05,-0.0002961607723331151,0.0008865525179595061,0.0008351211028159595,0.2997068762779236,47.77263259887695,-1.917225956916809,-19.081491470336914,-0.290549635887146,-2.205394744873047,0.02851465716958046,0
